title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Kauai Part 1,2014,TV-PG,44 min,"Game-Show, Reality-TV",Neil DeGroot,N/A,"Alison Sweeney, Dolvett Quince, Jessie Pavelka, Jennifer Widerstrom","At the last sets of weigh-ins, Damien is eliminated at Comeback Canyon sending him home, while JJ joins Scott at Comeback Canyon for another week of two football players. Beyond the workouts, Bob provides the two with a symbolic gesture of their rebirth into athletes. With the remaining six contestants, they spend their first week of two away from the ranch on the island of Kauai. The trainers decide to use items found in nature for their workout on the beach. The reward challenge entails kayaking 1,000 feet in open water to a buoy, picking up a bag of puzzle pieces attached to the buoy, kayaking the 1,000 feet back to the beach, and putting the puzzle together. The first to complete the puzzle wins the challenge, the reward which will be displayed on the completed puzzle. The kayaking brings out the fear of water in Woody. As such, Jen, who has her own fear of open water, decides to deal with her fear along with Woody and the other afraid of water - Sonya - for a session of snorkeling in open water. The weigh-in on Kauai brings out the fear in many of the contestants, who realize travel and change in general may have had a negative impact on their weight loss.","English, Hawaiian",USA,N/A,6.2,6,tt4267782,N/A
No More Tomorrows,2015,N/A,12 min,"Short, Drama, Sci-Fi",Christopher Carson Emmons,Mark Renshaw,"Tori Griffith, Kymberly Harris, Nora Sakal, Emma Blyth","A self centered young woman on a family road trip encounters two strangers who are far more dangerous than they appear. As fate intervenes, she has to find the courage to learn to live for today if her family have any chance to see another tomorrow.",English,"UK, USA",N/A,N/A,N/A,tt4267806,N/A
The Suicide,1978,N/A,21 min,"Short, Drama",Todd Haynes,Todd Haynes,"David Blaikie, Jeff Williams, Bonnie Solow","Bullied boy, left by his father, supported by a over-optimistic and naive mother, tries out life in a new school.",English,United States,N/A,6.5,178,tt4267818,N/A
Mirror Girl,2014,N/A,N/A,"Short, Comedy, Sci-Fi",Clare McCann,Clare McCann,"Clare McCann, Carmel Rose, Daniel Hickie, Jasmin Certoma",What kind of heroes do we look to today? Who are the people we so easily follow and is it always the right thing to do? Emily is a dancer at a nightclub who wishes she was strong enough to help those around her. If she doesn't stick up for others could she suffer their same fate? Emily goes on a journey to discover her own superhero abilities and realizes how she really needs to defeat the oppressive villains of this nightclub underworld.,English,Australia,N/A,N/A,N/A,tt4267822,N/A
Apto,2014,N/A,9 min,"Short, Comedy",Rodrigo Grande,Rodrigo Grande,"Ariel Nuñez, Ramiro Vayo",N/A,Spanish,Argentina,N/A,N/A,N/A,tt4267824,N/A
Episode #1.1,1997,N/A,N/A,"Horror, Mystery",Juan Carlos Muñoz,"Carlos Díez (literary edition), Angélica Sánchez (literary edition), Eric Vonn (original by)","Christian Bach, Jorge Rivero, Rafael Sánchez Navarro, José Alonso",N/A,N/A,N/A,N/A,N/A,N/A,tt4267828,N/A
Monsoon,2018,TV-14,100 min,"Drama, Romance",Miguel Duran,Miguel Duran,"Austin Lyon, Katherine Hughes, Yvette Monreal","In the hot desert monsoon season of Arizona, two best friends have trouble letting go of each other after a tragedy rips them apart.",English,United States,7 wins & 17 nominations,6.2,277,tt4268054,N/A
Mystery Science Theater 3000 Turkey Day Marathon,2014,N/A,N/A,"Short, Comedy",Matt Conant,N/A,"Joel Hodgson, Trace Beaulieu, J. Elvis Weinstein",N/A,English,USA,N/A,7.0,28,tt4268196,N/A
The Boar King,2014,N/A,102 min,"Family, Mystery",Chen-Ti Kuo,"Tze-Wen Cheng, Chen-Ti Kuo","Akio Chen, Yi-Ching Lu, Tai-Bo","During a disastrous typhoon, Cho loses her husband, Ying. Their Hotel can now barely survive as the source of their spa, the Boar Hot Spring is buried by a landslide. Yet as their fellow villagers desperately sell off their land and move out, they receive invitation cards from the decreased Ying. Is Ying really dead? Can the buried spring find another way out? Cho tries to find the answer to Ying's secrets through the DV tapes that Ying left behind. By way of this journey she waves goodbye to the past and find the new direction for her life.",Mandarin,Taiwan,N/A,5.7,9,tt4268202,N/A
Chapter Seventy,2014,N/A,N/A,Comedy,Justin Tanner,Justin Tanner,"Chloe Taylor, Cody Chappel, Jonathan Palmer, Melissa Denton","Lyle remarries, Debbie gets pregnant, Phil strays, Walter pops the question, Brenda comes up with a plan.",N/A,N/A,N/A,N/A,N/A,tt4268214,N/A
So I Was Wondering,2015,N/A,N/A,Short,Richard Arum,"Richard Arum (screenplay), Christopher Demos-Brown (play)","Jesse Putnam, David Nail",N/A,English,USA,N/A,N/A,N/A,tt4268230,N/A
Don Quijote/Torta de Jamón,1974,N/A,28 min,"Comedy, Family","Roberto Gómez Bolaños, Enrique Segoviano",Roberto Gómez Bolaños,"Roberto Gómez Bolaños, Carlos Villagrán, Ramón Valdés","In the first story, Don Quijote and Sancho run out of money at a hostel. In the second story, Profesor Jirafales pays a visit to Chavo and Quico, and asks them about the meaning of their drawings.",Spanish,N/A,N/A,N/A,14,tt4268232,N/A
Sophie kommet doch all,2014,N/A,48 min,"Comedy, Crime, Drama",Lars Jessen,Benjamin Hessler,"Caroline Peters, Bjarne Mädel, Meike Droste",Santa Claus from the village disappears the day for Christmas.,N/A,N/A,N/A,N/A,70,tt4268236,N/A
Chapter Sixty Nine,2014,N/A,N/A,Comedy,Justin Tanner,Justin Tanner,"Diamond Back Annie, Toby Baker, Cody Chappel, Scott Crane",Debbie takes a trip.,N/A,N/A,N/A,9.6,9,tt4268258,N/A
Reality+,2014,N/A,22 min,"Short, Sci-Fi",Coralie Fargeat,Coralie Fargeat,"Vanessa Hessler, Vincent Colombe, Aurélien Muller","In a near future, the brain chip 'Reality+' acts on your sensory perceptions and allows you to see yourself with the perfect physique you've always dreamed of. All the people equipped with the chip can see your new appearance and ...",French,France,1 win & 1 nomination,7.0,"1,454",tt4268262,N/A
Lyubit ne lyubit,2014,N/A,83 min,Comedy,Klim Shipenko,Klim Shipenko,"Maksim Matveev, Svetlana Khodchenkova, Lyubov Aksyonova","Lesha and Alena're planing their wedding. Everything is going to be OK, but Lesha and famous journalist Ira s' knowledge changes everything. Her image doesn't fit into the framework of Lesha's casual life. Ira introduces chaos in his life, and AlenaâEUR""a naive girl, loves him the way he is and badly wants to be his wife. Ira's adventurism and her willingness to commit insane acts gets Lesha understand that his life could be much more colorful. But is he ready for an adventurous actions while there's at stake happy future with Alena?",Russian,Russia,N/A,5.7,331,tt4268306,N/A
I C Land,2014,N/A,8 min,"Documentary, Short",Alaa Abi Haidar,Alaa Abi Haidar,N/A,"Where do we come from and where do we go? Why do we travel and what is the meaning of life? Ingvar Yongson, a bus driver from Iceland drives us around the breathtaking landscapes of his unique island and answers our questions abou...","English, French",France,N/A,8.2,7,tt4268350,N/A
Episode #2.1,2015,N/A,55 min,Drama,Jesper Christensen,"Heidi Maria Faisst (story), Maya Ilsøe (creator), Maya Ilsøe, Maja Jul Larsen","Trine Dyrholm, Jesper Christensen, Marie Bach Hansen, Carsten Bjørnlund",N/A,Danish,Denmark,N/A,7.2,5,tt4268594,N/A
Episode #2.2,2015,N/A,55 min,Drama,Jesper Christensen,"Lars Andersen, Heidi Maria Faisst (story), Maya Ilsøe (creator), Maya Ilsøe, Maja Jul Larsen (story)","Trine Dyrholm, Jesper Christensen, Marie Bach Hansen, Carsten Bjørnlund",N/A,N/A,N/A,N/A,7.2,5,tt4268614,N/A
Afsnit 3,2015,N/A,57 min,Drama,Jesper Christensen,"Maya Ilsøe, Maja Jul Larsen, Heidi Maria Faisst","Trine Dyrholm, Jesper Christensen, Marie Bach Hansen","Gro and Frederik head to Thailand to help Emil. Signe's fields are challenged by nature; and, once again, she has to resort to creative means in order to succeed.","Danish, English",Denmark,N/A,7.7,60,tt4268630,N/A
Episode #2.4,2015,N/A,55 min,Drama,Mads Kamp Thulstrup,"Maya Ilsøe, Lars Kristian Andersen, Heidi Maria Faisst","Trine Dyrholm, Jesper Christensen, Marie Bach Hansen",Emil returns from his Thailand nightmare whilst Frederik battles with the way he's dealt with things lately and Signe is forced to evaluate her way of life at Gronnegaard.,Danish,Denmark,N/A,N/A,49,tt4268632,N/A
Episode #2.5,2015,N/A,55 min,Drama,Mads Kamp Thulstrup,"Heidi Maria Faisst (story), Maya Ilsøe (creator), Maya Ilsøe, Maja Jul Larsen","Trine Dyrholm, Jesper Christensen, Marie Bach Hansen, Carsten Bjørnlund",N/A,N/A,N/A,N/A,N/A,N/A,tt4268636,N/A
Episode #2.6,2015,N/A,55 min,Drama,Heidi Maria Faisst,"Lars Andersen, Heidi Maria Faisst (story), Maya Ilsøe (creator), Maya Ilsøe, Maja Jul Larsen","Trine Dyrholm, Jesper Christensen, Marie Bach Hansen, Carsten Bjørnlund",N/A,N/A,N/A,N/A,N/A,N/A,tt4268638,N/A
Episode #2.7,2015,N/A,55 min,Drama,Heidi Maria Faisst,"Maya Ilsøe, Maja Jul Larsen, Heidi Maria Faisst","Trine Dyrholm, Jesper Christensen, Marie Bach Hansen",Gro rushes to the hospital to support Thomas and his diagnosis has repercussions for the future. Meanwhile back at Gronnegaard Gro's dealings with Veronikas art bring Emil and Frederik closer as they battle to keep the family's go...,Danish,Denmark,N/A,N/A,52,tt4268640,N/A
The Art of Vengeance,2014,N/A,5 min,"Short, Action, Thriller",George Watkins,George Watkins,"Cameron Edwards, Joshua Ellis, Ollie Harper, Daniel Jones","An assassination on British soil, a businessman feared dead and some top secret missile plans stolen from the government. The country is in chaos. As the police begin their investigation, the perpetrator is getting away. Will the police stop this professional killer, or will he go on to claim his next victim, destabilizing the country further. An adrenalin fueled fight and a small back street cafe are all that stand in the way of justice, and death.",English,UK,N/A,7.0,6,tt4268644,N/A
Samsara Diary,2015,Not Rated,61 min,"Documentary, Biography, Drama",Ramchandra Pace,Ramchandra Pace,Krishna Nath,"Twenty years ago Alessandro Pace left Rome, disappearing between the Ganges and the Himalaya. He had entered the Nath order. The Hindu monks devoted to spirits. Now his son is about to become a father and wants to face the past.",Italian,"Italy, India",1 win,N/A,13,tt4268650,N/A
Out of Love,2016,N/A,95 min,Drama,Paloma Aguilera Valdebenito,Paloma Aguilera Valdebenito,"Naomi Velissariou, Daniil Vorobyov, Marc Madeleyn","Out of Love encapsulates the sweltering and devastating dynamics of love in the turbulent relationship between Varya and Nikolai, where genuine love and hope contend with destruction and despair.","English, Dutch, French","Netherlands, France",1 win & 7 nominations,6.2,277,tt4268722,N/A
And Then There Were Four,2014,N/A,5 min,"Comedy, Crime, Mystery",Joshua Flanagan,Joshua Flanagan,"Adam Ellis, Lindsay Jones, Miles Luna, Barbara Dunkelman",N/A,English,USA,N/A,N/A,N/A,tt4268730,N/A
The Forest,2005,N/A,130 min,"Adventure, Horror",Heng Tola,Mao Samnang,"Koa Mony Neath, Tan Nosar",A group of archaeologists discover an ancient temple that turns out to be cursed.,Central Khmer,Cambodia,N/A,6.0,11,tt4268738,N/A
Tonya Is Crying on the Lovers' Bridge,2014,N/A,38 min,"Short, Drama",Anton Kolomeets,Anton Kolomeets,"Vitaliy Gudkov, Irina Nosova, Evgeniy Matveev","A story about a group of close friends around the age of thirty. They talk about work, life, and love, and constantly consider things instead of simply acting. Then an event occurs that makes time flow faster.",Russian,Russia,2 nominations,5.5,14,tt4268796,N/A
No Manifesto: A Film About Manic Street Preachers,2015,N/A,96 min,"Documentary, Music",Elizabeth Marcus,N/A,"James Dean Bradfield, Richey Edwards, Grant Foxon","In 1991, the Manic Street Preachers planned to sell 16 million copies of their debut and split up. Many years, many hits and one big mystery later, this colourful band and its fans appear in a unique documentary that tells their full story.",English,United States,N/A,6.6,203,tt4268850,N/A
Peter and the Wolf,1946,N/A,N/A,Musical,N/A,N/A,"Sally Gilmour, Annette Chappell, Paula Hinton, Margaret Scott",N/A,English,UK,N/A,N/A,N/A,tt4268868,N/A
Red Nuts,2014,N/A,7 min,"Short, Comedy, Drama",Jackson Mullane,Jackson Mullane,"Kevin MacIsaac, Natalie Saleeba, Taylor Ferguson",What would change about your life if you found out that you only had days left to live?,English,Australia,2 wins,6.6,32,tt4268890,N/A
Joe Dassin: le roman de sa vie,2014,N/A,120 min,Documentary,Pascal Forneri,Pascal Forneri,N/A,N/A,French,France,N/A,N/A,N/A,tt4268936,N/A
Gassô,2015,N/A,86 min,Drama,Tatsuo Kobayashi,"Hinako Sugiura, Aya Watanabe","Norimizu Ameya, Reiko Fujiwara, Kai Inowaki","In the year 1868, three young men join the elite Shogitai division of the Shogunate. The Shogitai fights to the end and opposes the dismantling of the feudal military dictatorship known as the Bakufu system.",Japanese,Japan,1 nomination,5.8,41,tt4268966,N/A
Terrace House: Closing Door,2015,N/A,129 min,"Drama, Reality-TV",Masato Maeda,N/A,"You, Reina Triendl, Yoshimi Tokui",A continuation and ending to the show Terrace House: Boys × Girls Next Door (2012).,Japanese,Japan,N/A,5.9,109,tt4268970,N/A
L'horloger de Saint-Paul,1998,N/A,N/A,N/A,Dominique Ferré,N/A,"Jean-Pierre Lavoignat, Jean Rochefort",N/A,N/A,N/A,N/A,N/A,N/A,tt4269082,N/A
Seven in Heaven,2018,PG-13,94 min,"Drama, Horror, Mystery",Chris Eigeman,Chris Eigeman,"Travis Tope, Haley Ramm, Dylan Everett",Teenagers Jude and June spend seven minutes in a locked closet and emerge in a hostile and dangerous alternate world.,English,United States,N/A,5.4,"3,069",tt4269118,N/A
Lost and Found,2015,N/A,111 min,"Animation, Drama",Show Yanagisawa,"Koko Maeda, Show Yanagisawa","Hirofumi Arai, Hayato Ichihara, Yoshino Kimura","In a world of disposable goods and persons, a sad and seemingly lost young man, Haruto, begins working in the lost and found department of Hoshigaoka Station. Haruto is a loner. While he does his job adequately, he also daydreams about the items he is overseeing, their history and background, how the item was lost and how it ended up with him. As he seeks to find connection and meaning in the lost objects, he finds connection and learns things about himself.",Japanese,Japan,1 nomination,5.1,29,tt4269194,N/A
UFOs Declassified,2015,N/A,47 min,"Documentary, History",N/A,John Moores,"Brad Cartner, Nick Pope, Leslie Kean",UFOs Declassified uncovers the world's most amazing UFO stories and reveals the top secret documents that back them up!,English,Canada,N/A,6.6,217,tt4269210,N/A
Tappajan näköinen mies,2016,N/A,94 min,"Crime, Thriller",Lauri Nurkse,"Mika Ripatti, Seppo Vesiluoma, Matti Rönkä","Samuli Edelmann, Martti Suosalo, Maria Ylipää","Samuli Edelmann stars as Viktor Kärppä, a former Russian special agent haunted by his past. He settles in Finland, the country of his ancestors, and tries to make a living as both a private investigator and business facilitator for Russian migrants, but finds himself continually involved with organized crime. Kärppa isn't a killer, even if he looks like one. Can a man change his identity - or shed his loyalties - merely by crossing a border?","Finnish, Russian",Finland,N/A,5.8,560,tt4269238,N/A
Love Me Anyway,2018,Not Rated,77 min,"Drama, Romance",Ryan Balas,"Daniel Armando, Ryan Balas","Daniel Armando, Dee Herlihy, Edgar Muñiz","Eddie's marriage to his wife Esme is going through a rough patch. As he puts it, he's at a point where he's sitting across from Esme and loves her to death and cherishes her. He can feel that, but on the other hand, he also kind of wants to kill her as well. Despite all of this, he still believes that working through the rough patch will make their relationship stronger, just like it did with his parent's relationship. Then they will be able to take what he calls the next step and have a baby.",English,United States,N/A,4.4,126,tt4269256,N/A
Transit,2015,N/A,N/A,"Short, Drama",William Rudbeck Lindhardt,"Jakob Hansen, William Rudbeck Lindhardt","Albert Rudbeck Lindhardt, Téo Lepetit","Tobias is getting bullied at school. All the while, his subconscious tries to help him obtain stability. A hallucination of a friend is created to achieve this social nourishment, Tobias so desperately needs.",Danish,Denmark,N/A,N/A,N/A,tt4269270,N/A
Chronicle of a Serial Killer,2020,N/A,99 min,Thriller,Steve Stanulis,John Bianco,"Steve Stanulis, Dominique Swain, Brendan Sexton III","This thriller takes us on a journey into the twisted mind of a serial killer, and his obsession to fill a void in his heart, by viciously killing women who he believes will ultimately turn out like his mother. Henry Brolin lives in an encapsulated world, which is driven from his abusive childhood. His agenda is to rid the world of egregious women, who he believes will eventually torture their sons. He sets his plan in motion, entrapping the women on the internet. Unrenowned to the diabolical torture that lies ahead for each victim, he carefully plots each attack right down to the finest detail. Veteran Detectives Jon Bosley and Kelly Smith are assigned the case. As they gather evidence against the serial killer, his on going slaughter of women continue to grow, causing an uproar in the city. As they get a break in the case, through a botched attempt on kidnapping a victim, a witness catches Brolin's plate. Detectives Bosely and Smith set a sting for Brolin at his hideaway cabin out of the city limits. But Brolin is one step ahead of the cunning detectives and has a plot of his own, engaging one of them to be caught up in his horrifying plan. Will this twisted serial killer get the chair? Will he spend his days in a psych ward with the hopes of getting out one day? What will determine Brolin's fate?",English,United States,N/A,3.8,"4,455",tt4269310,N/A
Prime Wake Movie,2014,Not Rated,63 min,Sport,Sean Kilgus,"Ryan Brien, Sean Kilgus, Spencer Norris","Parks Bonifay, Harley Clifford, Derek Cook","From the creator of Defy, the Danny Harf Project... comes the next level of wakeboarding including a massive movement to bring the sport and it's riders to the top of the action sports world. PRIME dives deep into the heart of the most progressive riding today while delving into the minds and physical potential of wakeboarding and wakeskating's best. These athletes are all unique and motivated by different instincts, but one factor remains the same: taking wakeboarding to the next level. PRIME is filmed in the most epic locations around the world. Travel from insane blue lakes in Florida, adventure houseboat trips in Northern California, dead tree lakes in Southern Australia to the most insane wake park setups like Lake Ronix and Battle Falls. PRIME is geared to be one of the most visually stunning films ever produced in wakeboarding. Director Sean Kilgus and BFY Action Films delivers their tenth feature film and further exemplifies the top tier talents of today's most elite wake boarders and wakeskaters. Sit back and enjoy the next evolution of wakeboarding and action sports cinematography.",English,Austria,N/A,N/A,12,tt4269350,N/A
Dangerous Funeral Processions,2014,TV-MA,2 min,Comedy,James Rolfe,James Rolfe,James Rolfe,"This time it's about the tradition of funeral processions and how they disrupt the normal flow of traffic, endangering the lives of everybody on the road. Let's respect the dead, but let's also respect the safety of people who are...",N/A,N/A,N/A,N/A,44,tt4269450,N/A
YouTube Rewind: Turn Down for 2014,2014,N/A,6 min,"Short, Comedy, Musical",Kai Hasson,N/A,"Matt Bittner, Stephen Colbert, Stuart Edge, Justine Ezarik","Every year, Youtube posts a video about all the iconic things that happened on youtube that year. They call it ""Youtube Rewind"". Turn down for 2014 was the video for that year. It contains ...",English,USA,N/A,6.1,234,tt4269462,N/A
Episode #4.8,2014,TV-MA,21 min,Comedy,Paul Harrison,"Anne Marie O'Connor, Ash Atalla, Paul Doolan","Stephen Tompkinson, Jason Watkins, Miriam Margolyes","Everybody is doing their part for charity. Gavin is waxing his legs, Sue and Linda are on exercise bikes, and Lisa is filling up the swear jar. But who will win the car in the raffle? And love is in the air.",N/A,N/A,N/A,N/A,25,tt4269476,N/A
Tainted Love,2015,PG-13,N/A,Biography,Rachel Anderson,Alexzander Rogers,"Elizabeth Brantley, Azrielle Brooks, Ann Cabano, Sarah Diane","Rachel Anderson's struggle to maintain hope amidst the vehement tug of war between the relationship of father and daughter and that with her fiancé, Akil Williams, her true love.",English,USA,N/A,7.0,7,tt4269500,N/A
Faroe Islands: Spoiled Sheep & Boiled Birds,2014,N/A,43 min,N/A,N/A,Tye Schulke (story),Andrew Zimmern,"Andrew heads to the Faroe Islands, a mysterious Nordic wonderland. He dives frigid waters for giant horse mussels, feasts on a fermented sheep's head and a blood-filled sheep's stomach, and eats seagulls scooped from the ocean.",N/A,N/A,N/A,N/A,N/A,tt4269526,N/A
Charlie & the 100th Episode,2014,TV-14,22 min,"Comedy, Romance",Bob Koherr,"Bruce Helford, Dave Caplan, Bob Kushell","Charlie Sheen, Shawnee Smith, Laura Bell Bundy",Charlie has to make a decision between keeping his group and being a sports psychologist for a baseball team.,English,N/A,N/A,7.2,157,tt4269546,N/A
You're Cancelled,2014,TV-14,42 min,Reality-TV,N/A,N/A,"Erica Mena, Yandy Smith-Harris, Tara Wallace","Diamond and Cisco try to overcome lies and trust issues in their relationship, while Amina starts to realize Peter and Tara are not over. Mendeecees wants to accelerate their life plans, but Yandy wants to play it safe.",N/A,N/A,N/A,N/A,7,tt4269566,N/A
Garrison7: The Road to Garrison 7,2015,N/A,27 min,"Documentary, Short, Action",Scott Brewer,Scott Brewer,"Danielle Brewer, Elaine Brewer, Graeme Brewer","The Road To Garrison 7 is proof that when you dream big, anything is possible. Underdogs Scott and Danielle Brewer, along with their committed team of actors, crew, and fans, came together to cast aside the establishment and reinvent independent film making. Follow the story of how by making fans a part of the project, the incredible Garrison 7 Universe was created without the need for conventional Australian film funding entities and has now gained international interest from major motion picture studios and distributors.",English,Australia,N/A,N/A,19,tt4269658,N/A
Descent Into Madness,2014,TV-14,44 min,Documentary,N/A,N/A,"Heidi Cederberg, Kathleen Fee, André Simoneau","Janene and Troy Patton are madly in love. But with 4 kids, and unexplained black holes in the family bank accounts, they are on the brink of financial disaster. Then when Janene claims one of her psychiatric patients raped her, th...",N/A,N/A,N/A,N/A,8,tt4269664,N/A
The Key of Realms,2014,N/A,25 min,Animation,Nigel Stone,N/A,"Tommy Campbell, Kevin Eldon, Marcel McCalla",The race is on to find the Key of Realms. The Key could free Matt's grandpa or let Tenoroc loose if he grabs it first.,N/A,N/A,N/A,N/A,N/A,tt4269674,N/A
Heavy Metal: The Evolution of the Naval Warship,2009,N/A,90 min,"Documentary, History, War",N/A,N/A,N/A,"This two-hour series covers the evolution of the design and armament of ocean-going warships. From wooden hulls and sails to nuclear powered floating naval bases, Heavy Metal has it all. The first hour of the series tells the story of wind-driven vessels, from the Viking longship to the effective end of the sail era, in 1860. The Vikings used a larger version of their longship for trade. It evolved into the medieval cog, a merchant vessel, which, led to the development of the carrack. This ship, with the advent of gunpowder, evolved into the galleon. The most famous example this new style was Drake's Golden Hinde, and having a fleet of these much nimbler ships enabled the English to defeat the awkward Spanish Armada, in 1588. The galleon quickly evolved into the tougher, faster Dutch East Indiaman trading ship, which provided the basic design of warships from the mid-1600s to 1860. Nelson's Victory and the other great ships of the Napoleonic era were really just larger, somewhat more refined versions of the Dutch East Indiaman. The second hour of Heavy Metal covers the steam age from 1860 with the launching of the Warrior to about 2010. It is the story of the evolution and extinction of the battleship, which is a specific type of vessel, designed to fight other battleships in large, decisive fleet actions. The advent of the submarine and the aircraft carrier made the battleship obsolete.",English,United States,N/A,6.6,14,tt4269678,N/A
Eve of Christmas,2014,N/A,N/A,"Short, Comedy, Romance",Simon P. Edwards,Simon P. Edwards,"Paul Goldsmith, Victoria Mandi, Mark Ivan Benfield, Max Rudd",N/A,English,UK,N/A,6.3,21,tt4269680,N/A
The Silent Partner,2015,TV-PG,44 min,"Drama, Family",Gail Harvey,David Preston,"Amber Marshall, Michelle Morgan, Graham Wardle","Amy discovers that Peter declined a lucrative job offer that would've moved his work closer to home. Georgie, overwhelmed with responsibility, asks her friend to help exercise Phoenix. Ty finds out Caleb partnered with Jesse Stanton.","Greek, English",Canada,N/A,N/A,145,tt4269684,N/A
Broken Heartland,2015,TV-PG,44 min,"Drama, Family",Gail Harvey,"Lauren Brooke, Mark Haroun","Amber Marshall, Michelle Morgan, Graham Wardle","Ty and Amy decide to have a weekend alone in Montana when they find a hitchhiker. Back at the ranch, Lou confronts Peter about the job offer and why he turned it down. Meanwhile, Georgie volunteers at the vet clinic.","Greek, English",Canada,N/A,N/A,165,tt4269686,N/A
Cowgirls Don't Cry,2015,TV-PG,44 min,"Drama, Family",Stefan Scaini,"Lauren Brooke, Mark Haroun, Pamela Pinch","Amber Marshall, Michelle Morgan, Graham Wardle","Ty's and Amy's 'save the date' bounces from Wade and Lily. So Amy and Ty go to see Wade for some answers. Meanwhile, Georgie looks forward to the dance with Steven. Jade attends Tim's rodeo school.","Greek, English",Canada,N/A,N/A,159,tt4269690,N/A
Riders on the Storm,2015,TV-PG,44 min,"Drama, Family",Stefan Scaini,"Lauren Brooke, Ken Craw, Pamela Pinch","Amber Marshall, Michelle Morgan, Graham Wardle","Amy and Ty help Scott's nephew realize he is worthy of continuing his family tradition of relay racing. Meanwhile, Georgie is caught in the middle when her brother Jeff and her friend Jade exchange half-truths and outright lies in...","Greek, English",Canada,N/A,N/A,156,tt4269696,N/A
Eclipse of the Heart,2015,TV-PG,44 min,"Drama, Family",Norma Bailey,"Lauren Brooke, Ken Craw, Pamela Pinch","Amber Marshall, Michelle Morgan, Graham Wardle","Lou returns from Vancouver with an admission that threatens to change the Heartland family forever. Meanwhile, Jack intervenes when he discovers that Tim intends to crash Miranda's wedding in Moose Jaw. Then, when Amy helps Caleb ...","Greek, English",Canada,N/A,8.5,143,tt4269698,N/A
Faking It,2015,TV-PG,44 min,"Drama, Family",Norma Bailey,Pamela Pinch,"Amber Marshall, Michelle Morgan, Graham Wardle","The family strives to support a devastated Georgie when Lou and Peter are forced to tell her about their separation, and Amy helps Georgie find the strength and determination she needs to deal with the terrible news while training...","Greek, English",Canada,N/A,N/A,148,tt4269704,N/A
All I Need Is You,2015,TV-PG,44 min,"Drama, Family",Dean Bennett,"Lauren Brooke, Mark Haroun, Pamela Pinch","Amber Marshall, Michelle Morgan, Graham Wardle",Lou spearheads preparations for the big day while Amy throws herself into gentling a rescue horse in order to avoid all the wedding craziness. But Amy and Ty's happy future is jeopardized when Ty is unexpectedly arrested for assau...,"Greek, English",Canada,N/A,N/A,167,tt4269706,N/A
Montana Day 3: Learning About Horses,1991,TV-Y,55 min,"Adventure, Comedy, Family",N/A,N/A,"Ivy Austin, John Barilla, Fran Brill","The gang wakes up to their first morning in Crow Country, and the fun begins. The Count counts horse hairs, Big Bird does a rope trick, Maria displays her inability to mount a horse, and Oscar even participates in a barrel racing ...",English,United States,N/A,N/A,20,tt4269708,N/A
Written in Stone,2015,TV-PG,44 min,"Drama, Family",Dean Bennett,"Lauren Brooke, Heather Conkie, Pamela Pinch","Amber Marshall, Michelle Morgan, Graham Wardle","In order to give Amy and Ty the wedding they really want, Lou struggles to deal with a slew of last minute hurdles.","Greek, English",Canada,N/A,N/A,609,tt4269710,N/A
Umbre,2014–2019,TV-MA,1 min,"Crime, Drama, Thriller",N/A,N/A,"Serban Pavlu, Maria Obretin, Andreea Vasile","Relu is a family man. He has two children, a wife, and a double life. Seen through the eyes of his family, Relu Oncescu appears to be an ordinary taxi driver. No one suspects that Relu works as a collector for Capitanu, a local mobster. Neither of the two worlds (his family and the mafia) knows of the other's existence. Relu manages to keep everything under control, but not for long. After accidentally killing a man, he tries to get out of the underworld, but he can't find his way back. Day by day, the secrets he keeps become increasingly oppressive and the lies begin to surface, one by one.","Romanian, Spanish, English, Ukrainian",Romania,1 nomination,8.7,"11,682",tt4269716,N/A
Bei Anruf Udo mit HP Baxxter/Sasha/Alligatoah,2014,N/A,N/A,"Comedy, Music, Talk-Show",Johannes Spiecker,Jakob Lundt,"H.P. Baxxter, Violetta Grafin Tarnowska Bronner, Klaas Heufer-Umlauf",When calling Udo with HP Baxxter / Sasha / Alligatoah.,N/A,N/A,N/A,N/A,16,tt4269722,N/A
Love Cells,2014–,TV-PG,N/A,"Comedy, Romance",N/A,N/A,"Park Seon-ho, Kim Yoo-jung, Joon Park","Fresh from playing matchmaker in Love Cells, the love guru Nebi (Kim Yoo Jung) returns to work her magic on a couple that is tragically torn apart when they lose memories of their romance.",Korean,South Korea,N/A,5.5,118,tt4269730,N/A
Steps in the Fire,2015,N/A,50 min,Documentary,"Andrey Hadjivasilev, Melody Gilbert",Andrey Hadjivasilev,"Ivan Mitrev, Ringo, Diana Stoyanova","In the first Bulgarian documentary film in 3D you will witness one of the most Bulgarian traditions - Nestinarstvo (Fire Dancing). The old custom is still preserved in the small village of Bulgari, which is situated in the foot of Strandzha Mountain. ""Steps in the Fire"" is a film about a centuries-old sacrament, a sacrament stretched between holy and pagan. The authentic nestinars (fire dancers) dance in the fire only once a year - in the evening of June 3 (this day celebrated the saints Konstantin and Elena according to the old calendar). This is why experiencing the movie in 3D makes it even more unique. You will have the opportunity to be there, to learn more about the most prominent nestinar, Grandma Zlata, and about the magic of fire dancing.","Bulgarian, English",Bulgaria,N/A,N/A,8,tt4269738,N/A
