title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
A Young Hero Challenges His Fate! Scream from Your Soul Shall Move the Heavens!,1986,TV-MA,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Tokio Tsuchiya","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","Even after hitting the deadly secret pressure point, the ""jinchukyoku,"" Kenshiro cannot hold his ground against Souther's overwhelming might.",Japanese,Japan,N/A,N/A,13,tt2013588,N/A
An Explosion of Secret Techniques! Beyond Hatred Is the Fate for the Brothers of the North Star,1985,TV-14,25 min,"Animation, Action, Adventure","Atsutoshi Umezawa, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki",Rei tries desperately to stop Kenshiro from challenging Raoh.,Japanese,Japan,N/A,N/A,24,tt2013589,N/A
An Iron Fist for the Roaring Wolf! Toki Is in Danger!,1986,TV-14,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","Kenshiro arrives in a village under Ryuga's control, and Garoh draws his blade upon him.",Japanese,N/A,N/A,N/A,12,tt2013590,N/A
Beloved Mamiya! The Death Omen Star Lurks Behind the Sparkle in Your Eyes!,1985,TV-MA,25 min,"Animation, Action, Adventure","Tomoharu Katsumata, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Arisa Andô, Shigeru Chiba",Rei has only a short time left to live.,Japanese,Japan,N/A,N/A,19,tt2013592,N/A
Cassandra Collapses! The North Star's Mythology Is Painted Anew!,1985,TV-MA,24 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Kenji Utsumi, Kaneto Shiozawa","Toki and Ken are finally reunited. Toki smashes through the attacking Royal Guard with the North Star Humane Face Breaker. Then the prison tower begins to collapse, at the hands of Ken-oh himself.",Japanese,Japan,N/A,N/A,20,tt2013593,N/A
"Clash of the Polar Stars, Ken vs. Souther! My Star Is the Only Protector of Heaven!",1986,TV-14,25 min,"Animation, Action, Adventure","Masayuki Akehi, Renji Kawabata, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki",Kenshiro and Souther face off.,Japanese,Japan,N/A,N/A,22,tt2013594,N/A
Conclusion of Part Three: Let the New Age Awaken! The Wolf's Howl Moves the Heaven!,1986,TV-14,25 min,"Animation, Action, Adventure","Atsutoshi Umezawa, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","After Ryuga abducts Toki, Kenshiro pursues Ryuga to his castle.",Japanese,Japan,N/A,N/A,15,tt2013595,N/A
Crimson Fist of Lotus Mountain! A Tragic Woman Born of the Times!,1985,TV-14,24 min,"Animation, Action, Adventure","Atsutoshi Umezawa, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Kaneto Shiozawa, Shigeru Chiba","The warden Uighur has guessed that Kenshiro cannot kill women, and sends Bella, the successor to the Crimson Fist of Lotus Mountain, against him. She is awed to see Kenshiro saving children in the midst of their battle, and abando...",Japanese,N/A,N/A,N/A,21,tt2013596,N/A
Critical Times of the North Star! The Three Brothers of Fate Are on the Move,1986,TV-MA,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","Raoh's fighting spiritual energy surges, and a steely gleam returns to his eyes.",Japanese,Japan,N/A,N/A,13,tt2013597,N/A
Death Omen Star Is Falling! Rei! Heaven Tricks Time Cruelly!,1985,TV-14,24 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","Kenshiro's group heads for the town of Buldan in pursuit of Yuda, then gets ambushed by a group of boys. They claim to be gathering weapons to rescue their abducted relatives and loved ones from Yuda.",Japanese,Japan,N/A,N/A,22,tt2013598,N/A
"Destiny Looms Near! Who Are You, Jagi?!",1985,TV-MA,25 min,"Animation, Action, Adventure","Atsutoshi Umezawa, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki",One man has been calling himself Kenshiro and perpetuating acts of cruelty.,Japanese,Japan,N/A,N/A,22,tt2013599,N/A
"Evil One! Toki, Your Heart Has Been Corrupted!!",1985,TV-MA,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","Yu, part of the caravan that picked Lin up, has fallen ill.",Japanese,Japan,N/A,N/A,21,tt2013600,N/A
"Farewell Yuria! A Strong Man Will Not Speak of Love, Even in Death!",1986,TV-14,25 min,"Animation, Action, Adventure","Masahisa Ishida, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","Having learned who the last general is, Kenshiro dispatches one of Ken-Oh's squads.",Japanese,N/A,N/A,N/A,11,tt2013601,N/A
"Farewell, Rei! Heroic Legend Will Be Told Throughout the Ages!",1985,TV-MA,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","Rei locks himself in a house alone to await his final moments, not wanting his miserable death to be seen by others.",Japanese,Japan,N/A,N/A,18,tt2013602,N/A
"Farewell, the Brothers of the North Star! They're Beyond Love and Sorrow!",1987,TV-MA,25 min,"Animation, Action, Adventure","Atsutoshi Umezawa, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","Raoh unleashes a fierce fighting spirit. Enveloped within it, Kenshiro tells Raoh that each of their next blows will both be their last.",Japanese,Japan,N/A,N/A,23,tt2013603,N/A
"Fate Without Tomorrow! And Yet, a Woman Believes in Love!",1985,TV-MA,25 min,"Animation, Action, Adventure","Atsutoshi Umezawa, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","Kenshiro and Rei arrive at Medicine City to rescue Mamiya, who was captured by Galf.",Japanese,Japan,N/A,N/A,18,tt2013604,N/A
Five Chariot Stars in Danger! Raoh Has Finally Pierced Through the Flames!,1986,TV-14,25 min,"Animation, Action, Adventure","Renji Kawabata, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi",Shuren's unit faces Ken-Oh's forces.,Japanese,Japan,N/A,N/A,12,tt2013605,N/A
"Forgive Me, My Sister! I Am Destined to Clash with the North Star!",1986,TV-MA,25 min,"Animation, Action, Adventure","Masahisa Ishida, Michiko Watanabe, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Kenji Utsumi, Hideyuki Hori","Kenshiro visits a town dominated by the Sabat gang, and strikes the gluttonous Sabat down by hitting a secret pressure point.",Japanese,Japan,N/A,N/A,12,tt2013606,N/A
"Four Linked Punches of Fury! Wait for Me in Hell, Jagi!",1985,TV-14,25 min,"Animation, Action, Adventure","Atsutoshi Umezawa, Toyoo Ashida","Buronson, Tetsuo Hara, Tokio Tsuchiya","Akira Kamiya, Kôji Totani, Shigeru Chiba",Jagi chooses the roof of a 200 meter-tall building for the site of his showdown.,Japanese,Japan,N/A,N/A,41,tt2013607,N/A
"Fudo in Peril! Hurry, Ken. A Man Must Not Abandon His Friends!",1986,TV-14,25 min,"Animation, Action, Adventure","Atsutoshi Umezawa, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","With Kokuoh gone and his mobility cut off, Raoh sends Zaku's squad at Kenshiro to try to stop him as well.",Japanese,N/A,N/A,N/A,11,tt2013609,N/A
"Fudo, the Gentle Warrior! His Tears Awaken a Fiery Soul!",1987,TV-MA,25 min,"Animation, Action, Adventure","Atsutoshi Umezawa, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","Raoh and Fudo fight furiously, but the battle ends with Raoh at the advantage.",Japanese,Japan,N/A,N/A,17,tt2013610,N/A
Holy Emperor Souther! Your Deep Affection Consumes You in Love!,1986,TV-14,25 min,"Animation, Action, Adventure","Atsutoshi Umezawa, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki",Yuda caused the destruction of the South Star Sacred Fist.,Japanese,N/A,N/A,N/A,13,tt2013611,N/A
"Instead, I Shall Reject Love! For I Bear the Cursed Star of Death!",1985,TV-14,24 min,"Animation, Action, Adventure","Masahisa Ishida, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","Bathed in the ashes of death, Toki gives up his position as successor. Mamiya sets out alone to find him, but is captured by agents of the warden Uighur. It seems all hope is lost for her...",Japanese,N/A,N/A,N/A,18,tt2013612,N/A
Is It the End of Raoh and His Ambitions? The Heaven Hesitates Once Again!,1987,TV-MA,25 min,"Animation, Action, Adventure","Atsutoshi Umezawa, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","Raoh's legs buckle with fear under Kenshiro's Divine Fist of the North Star Ultimate Secret Technique, the ""Unconscious Transmigration"".",Japanese,Japan,N/A,N/A,12,tt2013613,N/A
Juza Falls! I'll Give My Life to Protect the Woman I Love,1986,TV-14,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","For the last South Star general, Juza fights Ken-Oh again, and risks receiving the first strike.",Japanese,N/A,N/A,N/A,11,tt2013614,N/A
Juza of the Clouds Resurrects! I Have No Fear for Raoh!!,1986,TV-14,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","While Kenshiro comes to a bridge checkpoint and finishes off Balda's squad with the ""North Star Toric Murderous Kick Attack!"", Raoh continues to advance his main troops forward.",Japanese,Japan,N/A,N/A,15,tt2013615,N/A
Juza vs Raoh! An End of the Legend of the Invincible!!,1986,TV-14,25 min,"Animation, Action, Adventure","Masahisa Ishida, Michiko Watanabe, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","Kenshiro and the others set out for the South Star capital, but Ken-Oh's Assassin Squad appear before them. Kenshiro dodges Jenimo's two-sword style and gives him a pounding!",Japanese,Japan,N/A,N/A,15,tt2013616,N/A
Love on the Battlefield! Must the Time Tear Love Apart!?,1986,TV-14,25 min,"Animation, Action, Adventure","Masahisa Ishida, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","The Holy Emperor's forces' Garzus Squadron, attacks a young resistance member named Jay, and then the village where his fianc?e is hidden.",Japanese,Japan,N/A,N/A,12,tt2013617,N/A
Now Revealed! The 2000 Year History of the North Star!,1987,TV-MA,25 min,"Animation, Action, Adventure","Renji Kawabata, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi",Kenshiro and Yuria first met at The North Star Mind and Body Training Ground.,Japanese,N/A,N/A,N/A,18,tt2013618,N/A
Prelude to a Death Match! The Screams of Hyui of the Wind Echoes in the Heaven!,1986,TV-14,25 min,"Animation, Action, Adventure","Atsutoshi Umezawa, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi",The Wind Brigade destroys Ken-Oh's forces in several locations to draw Ken-Oh out.,Japanese,Japan,N/A,N/A,13,tt2013619,N/A
Protect the Merciful Mother of the South Star! Even If It's the End of the Five Chariots!,1987,TV-MA,25 min,"Animation, Action, Adventure","Renji Kawabata, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","The Five Chariot Stars fall before Raoh, trying to protect the South Star Merciful Mother, Yuria. Rihaku, the last of the Five Chariot Stars, sees Hyui, Shuren, Juza and Fudo within the funeral pyre. Kenshiro swears not to let the...",Japanese,Japan,N/A,N/A,16,tt2013620,N/A
Raoh Must Die! The Legend Turns to Terror!,1986,TV-14,25 min,"Animation, Action, Adventure","Masayuki Akehi, Renji Kawabata, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","Ken-Oh steadily sends his troops forward, expanding his territory.",Japanese,Japan,N/A,N/A,17,tt2013621,N/A
Rei of the South Star Waterfowl Fist! Was a Man Who Died for His Friends!!,1986,TV-14,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","Rei, a man of the South Star Waterfowl Fist, an elegant and beautiful art with unparalleled brutality.",Japanese,N/A,N/A,N/A,13,tt2013622,N/A
"Rei, Are You on Your Way to Death? A Man Is Beautiful Than Ever!",1985,TV-14,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","Once Rei's has been extended for one more day, Yuda decides to forcefully pay Mamiya's village a visit to finally settle his score with Rei. However, there may be more tricks up Yuda's sleeves.",Japanese,N/A,N/A,N/A,19,tt2013623,N/A
Run Kenshiro! Another Comrade is About to Die!!,1986,TV-MA,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki",Kenshiro reaches the Holy Cross Mausoleum.,Japanese,Japan,N/A,N/A,12,tt2013624,N/A
Ryuga of Sirius! I'll Seize the Rainbow in Tempest!,1986,TV-14,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Kenji Utsumi, Shigeru Chiba",A village once ruled by Ken-oh is now ruled by brigands.,Japanese,Japan,N/A,N/A,15,tt2013625,N/A
Sadness of the Five Chariot Stars! Love and Destiny Looms Over the Woman!,1986,TV-14,25 min,"Animation, Action, Adventure",Toyoo Ashida,"Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","The last South Star general, who holds the key to conquering the century's end, is Yuria.",Japanese,N/A,N/A,N/A,12,tt2013626,N/A
Shin of the South Star Sacred Fist! Risked Your Life for Love That Never Will!,1986,TV-14,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki",The man who marked the beginning of Kenshiro's fateful journey.,Japanese,N/A,N/A,N/A,13,tt2013627,N/A
Showdown at the North Star Mind and Body Training Ground! No One Can Stop Them Now!,1987,TV-MA,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","Kenshiro and Raoh face off at the most holy of training grounds in the 2,000 year history of the North Star, The North Star Mind and Body Training Ground. Kenshiro possesses the Unconscious Transmigration, which only those who bea...",Japanese,Japan,N/A,N/A,16,tt2013628,N/A
Shu of the South Star White Heron Fist! What Will You Witness in the End of This Century!?,1986,TV-MA,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki",Souther's forces abduct children and conscript them for the construction of his Holy Cross Mausoleum.,Japanese,Japan,N/A,N/A,14,tt2013629,N/A
Shu of the South Star White Heron Fist! The Heaven Only Bestows Cruel Destinies,1986,TV-14,25 min,"Animation, Action, Adventure","Masahisa Ishida, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","When Kenshiro was a boy, Shu of the South Star Waterfowl Fist, gave up his own light in exchange for Kenshiro's life.",Japanese,Japan,N/A,N/A,14,tt2013630,N/A
"Souther, the Despondent Holy Emperor! You Are Weary from Love!",1986,TV-14,25 min,"Animation, Action, Adventure","Masahisa Ishida, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","Souther puts his pride as Holy Emperor on the line with his undefeated technique, the Heaven Soaring Cross Phoenix.",Japanese,Japan,N/A,N/A,23,tt2013631,N/A
"Supreme Rule in Turbulence! As the South Star Fades, the North Star Appears!",1986,TV-MA,25 min,"Animation, Action, Adventure","Masahisa Ishida, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","After seeing Rei through his final moments, Kenshiro begins his journey once again.",Japanese,Japan,N/A,N/A,14,tt2013632,N/A
The Bloody Cross Mausoleum! Shu! I'll Catch Your Tears with My Heart!,1986,TV-MA,25 min,"Animation, Action, Adventure","Masahisa Ishida, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki",Kenshiro recovers with enough strength to take on Souther's army. Can he make it to the mausoleum in time where Shu is making his forced climb to save the hostages?,Japanese,Japan,N/A,N/A,13,tt2013633,N/A
The Burning Crimson Brigade! Shuren Is Drenched in Tears of Flame!,1986,TV-14,25 min,"Animation, Action, Adventure","Hiromichi Matano, Atsutoshi Umezawa, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","Morgan, the chief of the vanguard forces for Ken-Oh, values cars more than human lives.",Japanese,N/A,N/A,N/A,12,tt2013634,N/A
The Capital of the South Star Trembles! The Two Brothers of the North Star Finally Arrive!,1986,TV-14,25 min,"Animation, Action, Adventure","Atsutoshi Umezawa, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","Raoh destroyed the Divine Fist of the North Star's 2,000 years of history.",Japanese,Japan,N/A,N/A,14,tt2013635,N/A
The Clouds Remain! The Masked General Is Finally Revealed!,1986,TV-14,25 min,"Animation, Action, Adventure","Renji Kawabata, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","Kenshiro and the others are taken to a village run by Dolfi, an agent of Ken-Oh.",Japanese,N/A,N/A,N/A,11,tt2013636,N/A
"The Crisis Is Near! Ken, Destiny Awaits at the Capital of the South Star!",1986,TV-14,25 min,"Animation, Action, Adventure","Masahisa Ishida, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","Kenshiro finds a group of bandits using Ken-Oh's name, and finishes them off with the Cross Neck Face Breaker and the Mountain Fissuring Wave.",Japanese,Japan,N/A,N/A,13,tt2013637,N/A
"The Death Omen Star Shines! Fist King, Do You Control Even Death?!",1985,TV-14,25 min,"Animation, Action, Adventure","Atsutoshi Umezawa, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","Kenshiro and the others leave Cassanra behind for the town where Lin, Bat and Airi are waiting.",Japanese,Japan,N/A,N/A,19,tt2013638,N/A
"The Five Chariot Stars Approach Kenshiro! Who Are You, Fudo?!",1986,TV-14,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi",The mysterious Fudo tails Kenshiro and the others.,Japanese,Japan,N/A,N/A,15,tt2013639,N/A
"The Greatest Battle in History, Raoh vs Ken! You're the One to Die!",1985,TV-14,25 min,"Animation, Action, Adventure","Ichirô Itano, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","Mamiya tries to save Toki by firing a bowgun at Raoh, but the Two-Finger Vacuum Grasp sends the arrow back at her.",Japanese,N/A,N/A,N/A,23,tt2013640,N/A
The Iron Mask of Hell! The Fiend Who Calls Himself North Star!,1985,TV-MA,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Tokio Tsuchiya","Akira Kamiya, Kôji Totani, Junji Chiba",The feeble Mako and his younger brother Aki live in a town under Jagi's control.,Japanese,Japan,N/A,N/A,22,tt2013641,N/A
The Nanto Dance of Death! I'll Give My Life for the Sake of Love!,1985,TV-14,25 min,"Animation, Action, Adventure","Masahisa Ishida, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","Rei challenges Raoh, but Raoh's fighting spirit alone overwhelms him. Raoh defeats Rei with a single finger, without ever dismounting from his steed, Kokuoh.",Japanese,Japan,N/A,N/A,22,tt2013642,N/A
"The North Star's 2,000-Year Tragedy! I Can Hear the Fist King's Footsteps!",1985,TV-14,25 min,"Animation, Action, Adventure","Atsutoshi Umezawa, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","While Kenshiro and Mamiya fight in Cassandra, Lin and Bat hold onto hope and wait for news of their victory.",Japanese,N/A,N/A,N/A,20,tt2013643,N/A
The Secret of Origin Revealed! The Heaven Prefers Tragedy!,1986,TV-14,25 min,"Animation, Action, Adventure","Hiromichi Matano, Kazuhiro Ochi, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki",Toki and Raoh battle in past and present.,Japanese,N/A,N/A,N/A,14,tt2013644,N/A
The South Star Strikes Back! The Wind Brigade Protects the Last General of the South Star!,1986,TV-14,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","Kenshiro fights the Killer Machine Gren, created by Dabide, one of Ken-Oh's followers.",Japanese,N/A,N/A,N/A,13,tt2013645,N/A
The Star of Darkness Engulfs the Heavens! Time Evolves Beyond the Deathmatch!,1986,TV-14,25 min,"Animation, Action, Adventure","Hiromichi Matano, Kazuhiro Ochi, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki",Shu is a blind man who wields one of the South Star Six Sacred Fists.,Japanese,Japan,N/A,N/A,15,tt2013646,N/A
"The Ultimate Secret Technique, Unconscious Transmigration! Raoh, I've Got You Now!",1986,TV-14,25 min,"Animation, Action, Adventure","Masayuki Akehi, Renji Kawabata, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi","Kenshiro believes that Yuria will die unless he defeats Raoh, and is in a race to defeat him before reuniting with her.",Japanese,N/A,N/A,N/A,12,tt2013647,N/A
"There Is No Looking Back! Only Hating Evil, and Striking Toki Down!",1985,N/A,25 min,"Action, Animation","Atsutoshi Umezawa, Toyoo Ashida","Buronson (comic book), Tetsuo Hara (comic book), Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki, Kaneto Shiozawa",N/A,N/A,N/A,N/A,N/A,N/A,tt2013648,N/A
Those Who Fear the Reaper! Listen to the Voice of Lin's Fiery Heart!,1985,TV-14,25 min,"Animation, Action, Adventure","Hiromichi Matano, Toyoo Ashida","Buronson, Tetsuo Hara, Tokio Tsuchiya","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki",Ken-oh's Assault Squadron attacks the village where Lin and the others wait.,Japanese,Japan,N/A,N/A,34,tt2013650,N/A
Treacherous Quicksand! Will the Hand of Salvation Reach Fudo?,1986,TV-14,25 min,"Animation, Action, Adventure","Masayuki Akehi, Renji Kawabata, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Kenji Utsumi",Fudo dives into a bottomless quicksand pit to save his children.,Japanese,N/A,N/A,N/A,12,tt2013651,N/A
Villains Need No Graves! This Is the Hellish Cassandra!,1985,TV-MA,25 min,"Animation, Action, Adventure","Shigenori Kageyama, Shin'ichi Masaki, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Kaneto Shiozawa, Shigeru Chiba",Cassandra's gate opens.,Japanese,Japan,N/A,N/A,20,tt2013652,N/A
"Voices from Hell! Rei, Did You See the Death Omen Star?",1985,TV-14,25 min,"Animation, Action, Adventure","Shigenori Kageyama, Shin'ichi Masaki, Toyoo Ashida","Buronson, Tetsuo Hara, Tokio Tsuchiya","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","Lin's bravery in the face of certain death inspires courage within the villagers, who mount a resistance against the assault squadron.",Japanese,Japan,N/A,N/A,25,tt2013653,N/A
Yuda of the South Star Six Sacred Fists! I'm the Most Beautiful!!,1985,TV-MA,25 min,"Animation, Action, Adventure","Masahisa Ishida, Toyoo Ashida","Buronson, Tetsuo Hara, Hiroshi Toda","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","The man who carved the initials UD into Mamiya's shoulder was Yuda, the traitorous bearer of the Star of Enchantment and one of the 108 styles of the South Star Sacred Fist.",Japanese,Japan,N/A,N/A,18,tt2013654,N/A
Yuda of the South Star Crimson Crane Fist! His Beautiful Smile Calls for Tragedy!,1986,TV-MA,25 min,"Animation, Action, Adventure","Masahisa Ishida, Toyoo Ashida","Buronson, Tetsuo Hara, Yukiyoshi Ôhashi","Akira Kamiya, Teiyû Ichiryûsai, Tomiko Suzuki","Yuda, of the Star of Deception and its crimson gleam, deemed himself the most beautiful in the world.",Japanese,N/A,N/A,N/A,13,tt2013655,N/A
How to Fake It in America,2010–,N/A,N/A,Comedy,N/A,N/A,"Sean McBride, Anthony Rutowicz, Jennice Butler",N/A,English,United States,N/A,8.1,16,tt2013704,N/A
