title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Years to Come,1922,N/A,10 min,"Comedy, Short",Charley Chase,Charley Chase,"'Snub' Pollard, Marie Mosquini, Noah Young","Women rule the world in this vision of the future. Men wearing frills and lace, women in charge is the least of the zany future envisioned in this film, sure to be banned in Tennessee.","None, English",United States,N/A,6.0,34,tt0337503,N/A
Yetimler ahi,1956,N/A,102 min,Drama,Muharrem Gürses,Muharrem Gürses,"Turan Seyfioglu, Muhterem Nur, Ahmet Tarik Tekçe",A woman who cannot reunite with the man she loves.,Turkish,Turkey,N/A,N/A,10,tt0337505,N/A
You ma cai zi,1984,N/A,115 min,Drama,Jen Wan,"Hsiao-Hsien Hou, Hui-Ying Liao","Chiu-Yen Chen, I-Chen Ko, Ming-Ming Su","Ah-fei's mother, Hsin-chin, comes from a well off family headed by a doctor. Hsin-chin's marriage to a young engineer is not a happy one. Her circumstances change for the worse, and she can no longer count on her philandering husband to be the breadwinner. Her own family's fortunes have also declined with the death of her father. She is forced to pawn off her dowry to make ends meet. After paying off a bribe to some young men because her husband had had an affair with a married woman, Hsin-chin begins to asert herself as a matriarch. The family moves to Taipei where Ah-fei grows up and begins to show progress in her studies. Her father has changed into a meek and humble person, while her mother wields all the power. Ah-fei, being the daughter, is not favored by her mother, who looks more to her son. Thus Ah-fei must fight to convince her mother to let her go to a better school.",Mandarin,Taiwan,2 wins,8.1,93,tt0337507,N/A
"Happy Birthday, Igor Stravinsky",1962,N/A,55 min,Music,Roger Englander,Leonard Bernstein (script),Leonard Bernstein,N/A,English,USA,N/A,6.9,8,tt0337510,N/A
Zero/infinito,2002,N/A,125 min,Documentary,Javier Aguirre,Javier Aguirre,"Mary Carrillo, José Pedro Carrión, José Manuel Cervino",N/A,Spanish,Spain,N/A,7.7,8,tt0337511,N/A
Zui xiang nian de ji jie,1985,N/A,100 min,"Comedy, Drama, Romance",Kun-Hou Chen,"T'ien-wen Chu, Yah-Ming Ding, Hsiao-Hsien Hou","Sylvia Chang, Tsung-Sheng Lee, Ching-Ting Hsia","Bi Bao-Liang is a 29 year-old man who believes that he will have bad luck if he touches a woman before he turns thirty. Liu Xiang-mei is a beautiful woman who had a love affair with her married boss, and now she is pregnant. In order to give her child a family name, she decides to find a man to have a one-year marriage contract. Bi Bao-Liang is the perfect man she is looking for because he is afraid of women. However, their marriage does not follow what they've planned...",Mandarin,Taiwan,N/A,7.0,64,tt0337512,N/A
Zico,2008,N/A,84 min,Documentary,Elizeu Ewald,"Elizeu Ewald, Diler Trindade","Suzana Abranches, Bebeto, Tri Boynton","Docudrama about the life and career of Zico, Arthur Antunes Coimbra, one of the greatest Brazilian football players ever. An amazing journey of conquers and victories. His overcoming and perseverant spirit are a living example of the Brazilian capacity to fight all barriers of prejudice and accomplish much more than was ever expected. To become a hero.",Portuguese,Brazil,N/A,6.9,46,tt0337513,N/A
Çöl,1983,N/A,77 min,"Action, Crime, Thriller",Çetin Inanç,"Cüneyt Arkin, Çetin Inanç","Cüneyt Arkin, Emel Tümer, Salih Kirmizi","A man is captured by his enemies and abandoned in the middle of the ocean on a floating piece of debris. If he is ever going to swim back to shore and be reunited with his love interest, he must first defeat the terror waiting for him beneath the waves: a monstrous shark.",Turkish,Turkey,N/A,4.2,127,tt0337526,N/A
Çölde bir Istanbul kizi,1957,N/A,N/A,"Adventure, Drama, Romance",Faruk Kenç,"Esat Mahmut Karakurt, Faruk Kenç","Belgin Doruk, Turan Seyfioglu, Bülent Oran",The love story between a fugitive and a governor's daughter set in Arabia.,Turkish,Turkey,N/A,N/A,14,tt0337527,N/A
The Erotic Education of Andrea,2001,N/A,108 min,Adult,Steve Morelli,Steve Morelli (screenplay),"Maria Bellucci, Aurora Dolce, Mike Foster, Nick Lang",N/A,English,"Italy, Hungary",N/A,4.6,8,tt0337528,N/A
30 Minute Meals,2001–,TV-G,30 min,Documentary,N/A,N/A,"Rachael Ray, Swaylee Loughnane",Rachael whips up a delicious and flavorful 3 course meal from start to finish in under 30 minutes.,English,United States,1 win & 5 nominations total,6.4,361,tt0337534,N/A
Between the Lines,1997–,N/A,N/A,N/A,N/A,N/A,Barry Kibrick,N/A,N/A,N/A,N/A,N/A,N/A,tt0337536,N/A
Biker-Jens Down Under,2001–,N/A,N/A,Documentary,N/A,N/A,"Paul Hogan, Jens Romundstad","16 episodes of travel documentary. Biker-Jens continues his adventures, this time riding his Harley Davidson down the dirt roads of the enormous continent of Australia. He sets out to meet the people of The Outback, swim with the sharks on the Great Barrier Reef and try his luck with one of the many gold mines down under.",Danish,Denmark,N/A,8.0,10,tt0337537,N/A
Biker-Jens i Østen,2000–,N/A,20 min,Documentary,N/A,N/A,"Peter Corp Dyrendal, Jens Romundstad",N/A,Danish,Denmark,N/A,5.4,7,tt0337538,N/A
Strange Days at Blake Holsey High,2002–2006,TV-Y7,30 min,"Adventure, Comedy, Family",N/A,N/A,"Emma Taylor-Isherwood, Shadia Simmons, Michael Seater","Black Hole High (Blake Holsey High) is a private school with a difference. The atmosphere seems to be charged and many strange phenomena are regularly witnessed, including, water running up walls, spontaneously exploding desks and teachers being sucked into a vortex. Follow the adventures of five teenagers as they initiate all manner of secret science experiments.",English,Canada,Nominated for 1 BAFTA Award14 nominations total,8.0,"1,540",tt0337539,N/A
Charlie,2004,R,95 min,"Action, Crime, Drama",Malcolm Needs,Malcolm Needs,"Luke Goss, Leslie Grantham, Marius Weyers",A man who ran a brutal gang in the 1960s.,English,United Kingdom,N/A,5.5,764,tt0337540,N/A
Closer to Truth,2000–,TV-PG,N/A,Documentary,N/A,N/A,"Robert Lawrence Kuhn, Varadaraja V. Raman, Douglas Vakoch","Closer To Truth is a public television series featuring scientists, philosophers, theologians and scholars exploring the deepest questions of Cosmos, Consciousness and Meaning-the structure of the universe, the nature of the mind and the search for ultimate reality.",English,United States,N/A,8.8,134,tt0337541,N/A
Commander Cork,2002–,N/A,7 min,N/A,N/A,N/A,"Mike Bell, Debi Derryberry, Daran Norris",N/A,English,United States,N/A,N/A,N/A,tt0337542,N/A
Contest Searchlight,2002,Unrated,30 min,Comedy,N/A,"Tom Sellitti, Jim Serpico","Lenny Clarke, Denis Leary, Michael Lombardi","This was set up as a parody of Project Greenlight from the beginning.  I thought that the concept was brilliant when it finally came out.  For the longest time I heard Denis Leary talk about how he had used the idea of Project Greenlight and then decided to improve on the idea by having six chances instead of one.  He said this on the daily show, the tonight show, the late show etc. However a while later after the show had finished its original run.  they were going to have a running of all episodes on a sunday night.  He was on Conan to push the marathon.  And he came out saying that he was watching project greenlight, ""Talk about people with their heads up their a**es."" (You had to see the episode to know where that came from.) And decided to take them down a peg or two by parodizing it. Hence Contest Searchlight was born.",English,United States,N/A,7.7,65,tt0337543,N/A
Crossover,2004,N/A,N/A,"Documentary, Sport","Kern Konwiser, Kip Konwiser","Steve Connell, Javon Johnson, Kern Konwiser, Kip Konwiser, Sekou Tha Misfit","Charles Barkley, Elton Brand, Vlade Divac, LeBron James","""Crossover"" journeys around the planet to reveal how basketball is more than an American export; it belongs to the entire world. As a means of survival during war, of hope in the face of poverty, of cultural fusion happening everywhere, basketball is the miracle of the whole world playing together. Film production for ""Crossover"" extends across America to Eastern and Western Europe, Africa and Asia. The film blends spoken word poetry, world music and stunning imagery to reveal a unique perspective on how sports can unify humankind.",English,USA,N/A,7.4,23,tt0337544,N/A
Goodnight America,1994–,N/A,N/A,N/A,N/A,N/A,"Mat Plendl, Danny Breen, Mark DeCarlo",N/A,English,United States,N/A,N/A,N/A,tt0337545,N/A
It's Alive!,1993–1997,N/A,60 min,"Comedy, Game-Show",N/A,N/A,"Jamie Shannon, Danny Smith, Mark Zeifman","Saturday Night Live for teens. A Comedy/Variety Series featuring sketch comedy, wacky game shows, celebrity guests and live musical performances.",English,Canada,N/A,4.9,47,tt0337548,N/A
Liberty's Kids,2002–2003,TV-Y7,30 min,"Animation, Adventure, Comedy",N/A,"Michael Maliani, Kevin O'Donnell, Andy Heyward","Walter Cronkite, Kathleen Barr, Reo Jones","Benjamin Franklin enlists the help of young people to record the happenings leading up to and during the Revolution for his newspaper the Pennsylvania Gazette. First, there is a James Hiller, a patriot who tends to act before he thinks and is, at times, too quick a judge in his search for American heroes. Next is Henri, a French orphan who's only quest is for food. Lastly, a young woman named Sarah Phillips joins the team; the daughter of an ex-English general with strong views opposing slavery. Together, they travel the colonies witnessing the sacrifices made for freedom.",English,United States,5 nominations,7.9,"1,505",tt0337550,N/A
Mail Call,2002–,N/A,30 min,"Documentary, Comedy, History",N/A,N/A,"R. Lee Ermey, Gary Harper, David Sessions","Retired Marine Gunnery Sergeant R. Lee Ermey takes viewers' questions concerning military hardware and technology, then consults with experts to answer them. Topics covered to date include gas masks, Gatling guns, night vision equipment, and samurai swords.",English,United States,N/A,8.4,492,tt0337552,N/A
Los miserables,1973–,N/A,N/A,"Crime, Drama, History",N/A,N/A,"Diana Bracho, Blanca Sánchez, Carlos Ancira",The adventurous life of Jean Valjean and his prosecution by inspector Javert during the difficult times of the French Revolution. Victor Hugo's classic Les Misérables in a carefully-produced Mexican TV series of the 1970s.,Spanish,Mexico,N/A,8.4,21,tt0337555,N/A
Shotgun Love Dolls,2001,N/A,N/A,"Action, Sci-Fi",T.J. Scott,"Jeff Eastin, Chad Fiveash, James Patrick Stoteraux","Rachel McAdams, Steve Byers, Jeff Geddis, Ingrid Hart",Beth's ordinary teen life is turned upside down when she finds that her dream is now her reality and that she is living in an alternate Universe where she is the newest member of an all girls crime fighting team.,N/A,Canada,N/A,7.2,55,tt0337559,N/A
SlamBall,2002–2004,TV-Y7,N/A,Sport,N/A,Mason Gordon,"Brent Gorcie, Brian Taylor, Craig Johnson","SlamBall aired on television with Spike TV for two seasons in 2002 and 2003. A third season was held in 2008 and aired on NBC Sports Network, and Cartoon Network - with the championship game airing on CBS. SlamBall held series 4 and 5 in arenas throughout China, airing those games around the world. SlamBall is a form of basketball played with four trampolines in front of each net and boards around the court edge. While SlamBall is based on basketball, it is a contact sport, with blocks, collisions, and rough physical play a part of the game, similar to elements of football and hockey. The aerial action is often compared visually to what might be found in video games.",English,United States,N/A,7.7,64,tt0337560,N/A
13 Going on 30,2004,PG-13,98 min,"Comedy, Fantasy, Romance",Gary Winick,"Josh Goldsmith, Cathy Yuspa","Jennifer Garner, Mark Ruffalo, Judy Greer","After total humiliation at her thirteenth birthday party, Jenna Rink wants to just hide until she's thirty. Thanks to some wishing dust, Jenna's prayer has been answered. With a knockout body, a dream apartment, a fabulous wardrobe, an athlete boyfriend, a dream job, and superstar friends, this can't be a better life. Unfortunately, Jenna realizes that this is not what she wanted. The only one that she needs is her childhood best friend, Matt, a boy that she thought destroyed her party. But when she finds him, he's a grown up, and not the same person that she knew.","English, Portuguese",United States,11 nominations total,6.3,"239,662",tt0337563,57
1972,2006,N/A,100 min,"Comedy, Musical, Romance",José Emílio Rondeau,"Ana Maria Bahiana, Ana Maria Bahiana, José Emílio Rondeau","Rafael Rocha, Dandara Guerra, Bem Gil","Two teenagers from opposite sides of town, with very little in common except for their passion for music meet in 1970's Rio de Janeiro, at the height of the military dictatorship _ and of Brazil's booming underground rock scene.",Portuguese,Brazil,1 win & 2 nominations,6.0,92,tt0337564,N/A
AC/DC: Live at Donington,1992,Not Rated,120 min,"Documentary, Music",David Mallet,N/A,"AC/DC, Angus Young, Malcolm Young, Brian Johnson","Filmed coverage of legendary Australian band AC/DC's third headlining show at the ""Monsters of Rock"" festival in Castle Donington, UK.",English,UK,N/A,8.5,"1,415",tt0337566,N/A
ASH World Wide Suicide,2002,N/A,56 min,Documentary,Walter Stokman,N/A,N/A,"A documentary about the internet news group alt.suicide.holiday, or ASH, where (formerly) suicidal people post messages with reasons to commit suicide and ways to do it.",English,Netherlands,1 win,7.9,21,tt0337567,N/A
About Time,2002,N/A,8 min,Short,John F.K. Parenteau,N/A,"Tobias McKinney, John Choong",A driver rushes thru the nightime streets to make a delivery.,English,USA,N/A,5.7,6,tt0337568,N/A
Altarpiece,1998,N/A,26 min,Short,Deborah Day,N/A,"Gabrielle Rose, Krista Bridges, Joel Keller",N/A,English,Canada,N/A,6.7,10,tt0337569,N/A
America Rebuilds: A Year at Ground Zero,2002,N/A,86 min,Documentary,N/A,"Seth Kramer, Daniel A. Miller",Kevin Spacey,"The recovery and cleanup of the World Trade Center site, and the intense public debate regarding what to build there next.",English,United States,N/A,7.2,36,tt0337570,N/A
The Annihilator Attacks,1972,N/A,10 min,"Action, Adventure, Sci-Fi",Bob Gale,Bob Gale,N/A,N/A,English,USA,N/A,8.5,6,tt0337572,N/A
Antibodies,2005,Not Rated,127 min,"Crime, Drama, Horror",Christian Alvart,Christian Alvart,"Norman Reedus, Christian von Aster, André Hennicke","Long wanted serial killer Gabriel Engel gets arrested in a spectacular police strike. Small town cop Michael Martens travels to the big city to interrogate him. He associates a brutal murder case with the killer's method and hopes to close the case by getting a confession from Engel. Instead the clash of the two totally opposite characters shakes Michaels beliefs to the ground, turning him into a dangerous threat, an enemy to the people around him.",German,Germany,9 wins total,6.9,"9,233",tt0337573,57
Ashes and Sand,2003,N/A,108 min,Drama,Bob Blagden,Judy Upton,"Nick Moran, Lara Belmont, Victoria Scarborough","This is a British movie set in Brighton. It shows teenage angst and female gang behaviour.The leader of the gang is Hayley (Lara Belmont) and the other gang members are Jo (Beccy Armory), Anna (Sarah French-Ellis) and Lauren (Jessica Harris). They roam the streets of Brighton stalking single men, seducing and then robbing them.Hayley meets a policeman, Daniel (Nick Moran), and becomes fixated on him. She dreams of becoming his girlfriend/lover.Daniel has a shoe fetish and lets himself be seduced by Hayley. The end result is not what he envisages.",English,United Kingdom,N/A,5.5,103,tt0337574,N/A
Assigné à résidence,1997,Not Rated,27 min,Documentary,Jean-Jacques Beineix,N/A,Jean-Dominique Bauby,"On December 8, 1995, at the age of 43, Jean-Dominque Bauby, editor-in-chief of ELLE Magazine, suffered from a stroke and fell into a coma. When Bauby awoke he found himself completely speechless and paralyzed. In Locked-In Syndrome, director Jean-Jacques Beiniex follows Bauby's efforts to write The Diving Bell and the Butterfly, which was later adapted into a critically acclaimed film.","French, English",France,1 nomination,8.0,85,tt0337575,N/A
Baan gwat chai,1999,N/A,84 min,Crime,Francis Nam,Hung-Wah Leung,"Michael Tao, Anthony Chau-Sang Wong, Ga Yiu Mok","Brothers growing up together in the Sau Mau Ping ghetto find themselves involved in a web of revenge, misunderstandings, and betrayal when one of them becomes the witness to a drug deal.",Cantonese,Hong Kong,N/A,5.5,15,tt0337576,N/A
Baghban,2003,Not Rated,181 min,"Drama, Romance",Ravi Chopra,"Shafiq Ansari, Satish Bhatnagar, B.R. Chopra","Amitabh Bachchan, Hema Malini, Salman Khan","Raj Malhotra and wife Pooja have four sons. The sons have settled down professionally and are quite independent. However, when Raj Malhotra retires, none of his children want to be burdened with the responsibility of taking care of their parents. Strangely, it is the adopted son who proves to be the most kind hearted of them all. Salman's girlfriend eventually marries him. The question is, will Raj and Pooja's sons learn the folly of their ways and turn over a new leaf?","Hindi, Awadhi",India,3 wins & 26 nominations,7.4,"17,875",tt0337578,N/A
Barbershop 2: Back in Business,2004,PG-13,106 min,"Comedy, Drama",Kevin Rodney Sullivan,"Mark Brown, Don D. Scott","Ice Cube, Cedric The Entertainer, Eve","The continuing adventures of the barbers at Calvin's Barbershop. Gina, a stylist at the beauty shop next door, is now trying to cut in on his business. Calvin is again struggling to keep his father's shop and traditions alive--this time against urban developers looking to replace mom and pop establishments with name-brand chains. The world changes, but some things never go out of style--from current events and politics to relationships and love, you can still say anything you want at the barbershop.",English,United States,2 wins & 10 nominations total,5.7,"16,597",tt0337579,59
Battle of the Network Stars XIII,1982,N/A,N/A,"Family, Game-Show, Sport",Larry Kamm,Jacque Lueth,"Howard Cosell, Debbie Allen, William Shatner, Stephen Collins",N/A,English,USA,N/A,6.0,25,tt0337580,N/A
The Big Dish,1998,N/A,5 min,Short,Georgia Lee,Georgia Lee,Kathy Shao-Lin Lee,N/A,N/A,United States,N/A,8.3,15,tt0337581,N/A
Blink of an Eye,2002,N/A,3 min,"Drama, Short",S.J. Evans,S.J. Evans,"Emma Hoyle, Anne-Marie Yiangou",N/A,English,UK,N/A,8.1,8,tt0337583,N/A
Backseat,2005,Not Rated,80 min,Comedy,Bruce Van Dusen,Josh Alexander,"Josh Alexander, Starla Benford, William Bogert","A ""coming of age"" story where two old friends flee from New York City on a three-day road trip to Montreal, Canada to escape their problems.",English,United States,1 win,6.8,83,tt0337584,32
Bomb the System,2002,R,91 min,"Action, Drama",Adam Bhala Lough,Adam Bhala Lough,"Mark Webber, Jade Scott Yorker, Jaclyn DeSantis","A tribute to graffiti art and the city where it all began. Blest, a 19-year-old graffiti writer, has just graduated from high school. With no ambition toward mainstream goals of work and family, he spends his time bombing the city with graffiti messages until he and his crew become the most wanted bombers by the corrupt NYPD Vandal Squad. He even attracts major media and gallery attention for his tags. Also part of Blest's crew are Buk 50 and his younger brother Lune, whose arrest and beating by the NYPD causes the crew to wage a full-on graffiti war against the city. As they fight with their spray cans and their tags, Blest meets a political activist, Alexandra. Soon after, Blest's relationship with Buk 50 and the crew fragments as Blest ponders his position in life.","English, Hindi",United States,6 wins & 2 nominations,6.4,"1,056",tt0337585,52
Bugs!,2003,Not Rated,40 min,"Short, Documentary",Mike Slee,"Mike Slee, Abby Aron",Judi Dench,"Highlighting the extraordinary world of insects, Bugs! focuses on the life cycles of a praying mantis and a butterfly from their birth to their inevitable demise in the tropical rainforests of Southeast Asia. More than 40 tropical insects are featured, captured in minute detail for the first time in 3D Large Format; see a caterpillar hatch from a single tiny egg to metamorphose into a butterfly, and watch as a praying mantis snaps up a fly for its dinner.",English,United Kingdom,2 wins & 3 nominations total,6.9,378,tt0337587,61
Le café,1985,N/A,N/A,Short,Cris Campion,Cris Campion,"Jon Jacobs, Vincent Souliac",N/A,N/A,France,N/A,5.4,5,tt0337590,N/A
Callous Sentiment,2002,Unrated,13 min,"Short, Horror, Thriller",Vincent Grashaw,Vincent Grashaw,"Jeremy Pryer, Sean Michael Beyer, Susan Marie Keller","A boy's introduction to acts of abuse, killing and suicide all take place inside an abandoned playground. Is what he observes actually there? Are they illusions, visions from the past, ghosts - or is it reality? Sure to stir up some controversy, Callous Sentiment is a true depiction of how violence can affect ones psyche.",English,United States,N/A,7.8,52,tt0337591,N/A
Love Don't Cost a Thing,2003,PG-13,100 min,"Comedy, Romance, Drama",Troy Byer,"Michael Swerdlick, Troy Byer","Nick Cannon, Christina Milian, Jordan Burg",A high school loser pays a cheerleader to pose as his girlfriend so he can be considered cool.,English,United States,6 nominations,5.2,"9,596",tt0337592,37
Sherlock,2002,R,100 min,"Action, Adventure, Crime",Graham Theakston,"Piers Ashworth, Arthur Conan Doyle","James D'Arcy, Roger Morlidge, Gabrielle Anwar","The game is afoot. This made for cable movie focuses on the young 20-something Sherlock Holmes. As the movie opens, Sherlock is in pursuit of the evil Moriarty and apparently shoots him to death, but his body cannot be found as he falls in a sewer. Ah, but anyone who knows the Holmes mythos knows that Moriarty is not so easily killed. Nonetheless, Holmes gains notoriety with the press and the police for his apparent killing of the evil Moriarty. This accomplishment brings him into the company of Dr. Watson, an early practitioner of autopsies, for the first time. Together, they start an investigation into the murder of several crimelords and become convinced that Moriarty is alive and behind a plot to organize drug dealing. Given that Moriarty is supposedly dead, Holmes finds it hard to convince Inspector Lestrade. Holmes investigation leads him to a beautiful prostitute, who posed as a rich woman to lure Holmes into the plot.",English,"United States, Romania, United Kingdom",1 nomination total,5.8,"1,304",tt0337593,N/A
El castillo de los monstruos,1964,N/A,N/A,"Comedy, Drama, Family",Carlos Rinaldi,N/A,"Luis Sandrini, Lola del Pino, Silvia Solar",N/A,N/A,Argentina,N/A,5.7,9,tt0337594,N/A
Catching Out,2003,Not Rated,79 min,"Documentary, Crime",Sarah George,N/A,"Baby Girl, Isaiah, Jessica","This documentary explores the world of hobos and freight train hopping. Filmmaker Sarah George follows Switch and Baby Girl, two hobos who must give up the rails when Baby Girl becomes pregnant with child. We also meet Lee, who lives in the forest when he isn't riding the rails. We see hobo culture as an adventurous rejection of the modern humdrum of American life.",English,United States,N/A,6.6,105,tt0337595,57
Chacha Zindabad,1959,N/A,N/A,Comedy,J. Om Prakash,"Jagdish Kanwal, Om Prakash","Kishore Kumar, Anita Guha, Bhagwan Palav","Colonel father of Renu (Anita Guha) and Judge father of Vinod (Kishore Kumar) are childhood friends; whose fathers used to be friends. Renu loves Indian music and Vinod is highly influenced with the western music. When Colonel and Judge want to extend their friendship to a relationship; Vinod and Renu realize that they do not love each other and plan to make their parents enemies.But when their plan succeeds they realize that they actually love each other and they now have uphill task to revert the damage they have caused. Enters the Contractor (Om Prakash), who wants his son to marry Renu to his fumbling Son (played by Anoop Kumar) for the wealth of the Colonel. Colonel agrees and it adds to the woes of Vinod and Renu. The rest story is would they succeed in uniting their fathers!",Hindi,India,N/A,7.8,16,tt0337596,N/A
Chi meng sing siu yiu,2002,N/A,88 min,Thriller,Billy Hin-Shing Tang,Yiu Fai Lo,"Alex Fong, Pinky Cheung, Michael Tao",N/A,Cantonese,Hong Kong,N/A,7.7,33,tt0337597,N/A
Darkhunters,2004,Not Rated,83 min,"Horror, Mystery",Johannes Roberts,Johannes Roberts,"Dominique Pinon, Susan Paterno, Dan van Husen","They say the only thing you can depend upon in life is death. Charles Jackson is about to find out that isn't true. Dying is a tricky process and mistakes get made. How many ghost stories have you heard over the years? And what is a ghost but a mistake of death, an unclaimed soul forgotten by God. Now his only hope to get to heaven is the mysterious Carol Miller, a Dark Hunter, whose job it is to return those souls to death before others find them, for a soul is a valuable commodity and there are those who do not serve God but a darker master, who would eagerly exploit this. Darkhunters creates a world of demons and angels that will take you beyond your imagination.",English,United Kingdom,N/A,2.4,620,tt0337598,N/A
Christopher Lee: A Life in Films,2003,N/A,N/A,"Documentary, Biography",N/A,N/A,"Christopher Lee, Jonathan Rigby","Christopher Lee: A Life in Films presents a fresh and sometimes startling new perspective on this most individual of screen personalities, through exclusive and frank interviews with the actor himself, and an abundance of rare and unusual clips and stills.",English,UK,N/A,8.1,8,tt0337599,N/A
Colour Blind,2002,Not Rated,85 min,Drama,Davon E. Johnson,V. Vansay Zanubon,"Kenneth Lee Scheible, Bobby Lefebre, Stephan Scott","Growing up in a rough urban neighborhood, African-American teenager Jeffrey (Stephan Scott) and his Asian neighbor J.C. (Kenneth Lee Schelble) help each other cling to hope of a better life and also serve as a lifeline to Joey (Bobby Lefrebe), a boy who faces abuse grinding poverty at his home. Together, the three youths keep one another focused on a brighter future amid the violence and temptations of the streets.",English,United States,1 win,7.2,24,tt0337600,N/A
Cone of Ignorance,2001,N/A,4 min,Short,Lee Chambers,Lee Chambers,"Andrew Heald, Jamie Johnson, Gemma Thorne",N/A,English,UK,N/A,7.0,5,tt0337602,N/A
Cosmic Symphonies: Elfman in Space,2002,N/A,13 min,"Documentary, Short",Michelle Palmer,N/A,"Pete Anthony, Steve Bartek, Danny Elfman, Barry Sonnenfeld",N/A,English,USA,N/A,5.7,20,tt0337603,N/A
Creating Kate,2002,N/A,N/A,Adult,Toni English,Toni English,"Julia Ann, Michael J. Cox, Ian Daniels, T.J. Hart",N/A,English,USA,N/A,5.4,8,tt0337604,N/A
The Day the Women Took Over or I Was a Teenage Neo-Impressionist,1998,N/A,8 min,"Action, Thriller, Short","Mads Larsen Nielsen, Peter Ørskov Madsen","Mads Larsen Nielsen, Peter Ørskov Madsen","Sebastian Göschl, Thomas Studstrup, Simon Larsen","The Narrator sits in his library telling us the story of Al Norm who receives a pig a day too early, and not dead as he ordered. The Harbinger of Doom, tries to warn Al of the Japanese curse from the pig, but eventually finds himself lacking the ability to do just that when he is fatigued by the severe effort to swim to Al's aid. Meanwhile, Kerk, the friendly salesman, presents himself to Al, offering him the bounty of cripsbread and the gift of strength that follows, but is ensnared by the pig and it's Japanese curse. This plunge Al into a comatose dream, in which the pig reveals its true identity. Thinking Al can outsmart the pig, he escapes the nightmare, only now to find himself being the Harbinger of Doom, thus completing the cycle of the pig curse.","English, Swedish, Japanese",Denmark,1 nomination,6.2,33,tt0337606,N/A
Design in Motion: The Look of 'Men in Black II',2002,N/A,10 min,"Documentary, Short",Michelle Palmer,N/A,"Tommy Lee Jones, Will Smith, Barry Sonnenfeld, Bo Welch",N/A,English,USA,N/A,5.4,38,tt0337608,N/A
Detroit,2006,R,95 min,"Action, Crime, Drama",Brian Lawrence,Brian Lawrence,"Derek Denham, Mark Brock, Candace Posluszny","The action crime-thriller, CORRUPTED MINDS, revolves around a gang of revolutionaries who are about to cause mayhem for the citizens and cops of the Motor City.",English,United States,N/A,5.4,84,tt0337609,N/A
Dot.Kill,2005,R,87 min,"Crime, Drama, Thriller",John Irvin,"Andrew Charas, Robert Malkani","Armand Assante, Sonny Marinelli, Raffaello Degruttola","Old-fashioned NYPD detective Charlie Daines, a grave long cancer sufferer, feels out of his depth when as serial killer posts his gruesomely imaginative murders, mostly on top managers, on Internet, first spotted by his couch-potato son Vinnie. The brass rather confides the high-profile case to 'nerds', champion of whom is wheelchair-stuck Adam Sotrel. Charlie systematically alienates everybody, family and colleagues, but finds an angle to approach the case.",English,"United Kingdom, United States",N/A,4.8,876,tt0337610,N/A
Dilwale,1994,Not Rated,172 min,"Action, Drama, Romance",Harry Baweja,Karan Razdan,"Ajay Devgn, Suniel Shetty, Raveena Tandon","The Police Commissioner, Advocate Sinha and Police Inspector Vikram Singh arrive at the Central Mental Hospital to speak with an inmate, Arun Saxena. They hope to get Vikram to befriend Arun so that they could unravel the mystery as to why Arun ended up romancing wealthy Sapna, then getting involved with Jyoti, and subsequently killing her. Arun is arrested, confesses to the the homicide and is sentenced to be hanged. This news unsettles Arun to such an extend that he becomes mentally unstable and is institutionalized. Vikram hopes to befriend Arun, get him cured and medically discharged, and ensure that he is hanged.",Hindi,India,1 nomination,5.6,"3,249",tt0337611,N/A
Divya Shakti,1993,N/A,180 min,"Action, Drama",Sameer Malkan,"Sameer Malkan, Dilip Shukla","Ajay Devgn, Raveena Tandon, Satyendra Kapoor",Prashant Verma is employ as a reporter with 'Navkranti' a media-house that publishes daily newspaper. The unlawful activities and injustice taking place in his surrounding frustrates him to the extent of single-handily revolting. The gang affected by Prashant's behavior is headed by the notorious Tavu who in retaliation abducts and sexually molest Prashant's sister Shalini which made her commits suicide. This sets off Prashant in a wild rage to deal with all wrong-doers accordingly.,Hindi,India,N/A,4.4,251,tt0337613,N/A
The Egoists,2003,N/A,94 min,"Comedy, Drama",Anthony Nichols,Anthony Nichols,"Lauren Fox, Tom Noonan, Richard Hart","The Egoists is an ensemble piece that reveals the lives of several characters as they are brought together to mount a theatrical production. Their stories of desire, talent, conviction, obsession and addiction are woven together and build up to a climactic series of events that bring them to opening night.",English,United States,N/A,5.7,7,tt0337614,N/A
Epoca: The Making of History,2002,N/A,90 min,"Documentary, History, War","Andreas Hoessli, Isabella Huser","Andreas Hoessli, Isabella Huser","Vladimir B. Barkovsky, Joel Barr, Bruno Ganz",N/A,German,Switzerland,1 nomination,7.4,14,tt0337616,N/A
Erotic Penetration,1986,X,N/A,Adult,N/A,N/A,"Kristara Barrington, Bunny Bleu, Kimberly Carson, Buffy Davis",N/A,English,USA,N/A,6.8,12,tt0337617,N/A
The Failures,2003,N/A,95 min,"Comedy, Romance",Tim Hunter,Hal Haberman,"Ashley Johnson, Chad Lindberg, Seth Adkins","It all starts when Lilly embalms the school mascot, crashes her father's car into her mother's tombstone and ends up trying to help William kill himself. From there things started to get a little complicated. It's a sad little romantic comedy about a group of hopeless mess-ups.",English,United States,3 wins,6.8,112,tt0337619,N/A
