title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
The Wraith,2016,N/A,6 min,"Short, Western",Cameron James Khan,Cameron James Khan,"Chase Anderson, Michael Mercaldi, Jackie Ray Bonds","Johnny is an outlaw, left for dead by his gang. Left alone in the wilderness, he must survive and confront a terrifying revelation while evading two bounty hunters who were tasked to bring him in, dead or alive.",English,United States,1 win,N/A,5,tt5812256,N/A
Standing Outside Doors,2006,N/A,20 min,"Short, Drama",Stefano Rolando,N/A,"Maria Fahl, Edvard Lindblom, Alicia Vikander",N/A,"Swedish, Italian, German","Sweden, Italy",N/A,6.1,34,tt5812266,N/A
Oyate,2016,N/A,73 min,"Documentary, Western",Dan Girmus,N/A,N/A,"OYATE is an observational nonfiction feature film about life on the Pine Ridge Indian Reservation in southwestern South Dakota. The film follows two families on Pine Ridge as they go about their daily activities over the course of a single summer. They attend rodeos, shoot clay pigeons, and participate in pow wows. Family members get married, have children, and celebrate the 4th of July. All the while, the difficult, often intractable realities of modern reservation life threaten to encroach upon them.",English,United States,1 win,N/A,9,tt5812270,N/A
Jeu de chiennes,2011,N/A,9 min,Short,Khajag Soudjian,Pierre Mazer,"Marie-Astrid Jamois, Julie Roux, Alicia Vikander","""Jeu de chiennes"" stages a dinner. Around the table, three young women engaged in a real cold war. Lisa, the lover, waits for her man wisely; Alicia, the rebel, blames her for lack of independence. Charlotte, in the middle, witnesses this duel of contained anger and tension.",French,France,N/A,6.1,50,tt5812284,N/A
Passport to Murder,2016–,N/A,43 min,Documentary,N/A,N/A,"Tish Iceton, Andrea Coombs, Díana Bermudez","While it's often reported how few Americans own passports, there are, nevertheless, some 60 million international trips by US citizens each year. Whether they're travelling for business or pleasure, most return home safely. But some don't. Some die in tragic accidents, some commit suicide and a surprising number are tragically murdered.",English,United Kingdom,N/A,N/A,32,tt5812294,N/A
Beachfront Inn & Inlet,2016,TV-14,44 min,Reality-TV,N/A,Adeline Ramage Rooney,Gordon Ramsay,"Gordon heads to Fort Pierce, FL, where a young owner struggles to keep control of his business and make good on a loan from his brother.",N/A,N/A,N/A,N/A,56,tt5812302,N/A
Episode #1.12,2016,N/A,N/A,"Action, Crime, Drama",Serdar Akar,"Ercan Mehmet Erdem, Birol Tezcan","Erdal Besikçioglu, Yasemin Kay Allen, Melis Birkan",Murat tells you that they are doing with the influence of hypnosis. Ceyla is shocked to hear Murat's confession.,N/A,N/A,N/A,N/A,67,tt5812326,N/A
Japanese Superfortress,2016,N/A,43 min,"Documentary, History, War","Ashley Morris, Bill Thomas",N/A,"Tony Pollard, James Holland, Mark Waycaster","Details the formidable Japanese defenses on the island of Okinawa during WW2, and the ultimate test of them.",English,"United States, United Kingdom",N/A,7.8,40,tt5812350,N/A
Sunny Side Up,2017,N/A,15 min,"Short, Comedy, Drama","Caitlin Dosa, Simon Paluck",Simon Paluck,"Peyton Kennedy, David Reale, Alison Brooks","After receiving a corneal transplant, a man befriends a witty blue-haired girl at the park.",English,Canada,1 win,8.0,16,tt5812374,N/A
Neurogenesis,2017,N/A,65 min,Sci-Fi,Michael Samer,Michael Samer,"Victoria Ferrara, Anthony Darvall, Nic Westaway","In the near future, mysterious loner Pearl, tracks down and acquires outlawed AI circuitry to sell on the black market to the highest bidder.",English,Australia,N/A,8.2,64,tt5812442,N/A
Toshi densetsu shirizu,2016–,N/A,18 min,"Animation, Short, Adult",N/A,Imonet Satsuki,"Keisuke Nakamura, Hiromi Igarashi, Kanoko Hatamiya","Each story centres around an Urban Legend, which the protagonist will learn about and end up living through with 5 sexy girls who crave for hardcore sex",Japanese,Japan,N/A,6.5,16,tt5812444,N/A
Robson Green's Grand Slam,2017–,N/A,N/A,Documentary,N/A,N/A,Robson Green,Robson Green is on a fishing mission to get his name in the record books. He'll be traveling to ten of the world's best angling destinations to try and achieve a fishing Grand Slam. To do it he'll have to catch three species from ...,English,United Kingdom,N/A,N/A,14,tt5812492,N/A
Protocol 6,2016,TV-MA,46 min,"Drama, Mystery, Sci-Fi",Andy Mikita,"Brad Wright, Gillian Muller, Ashley Park","Eric McCormack, MacKenzie Porter, Nesta Cooper",The team's first mission goes terribly wrong when a fatal mistake leaves them holding a ticking time bomb.,English,"Canada, United States",N/A,7.6,1677,tt5812500,N/A
Guitar Star,2015–,N/A,N/A,Reality-TV,N/A,N/A,"Tony Iommi, Edith Bowman",N/A,English,United Kingdom,N/A,6.3,13,tt5812506,N/A
GadgetGang in Outer Space,2017,Not Rated,80 min,"Animation, Adventure, Comedy",Ale McHaddo,"Ale McHaddo, Daniel Maciel, Keka Reis","Danilo Gentili, Brian Munn, Mia Kowalski","When a spaceship crashes to Earth and reveals a group of quirky little space aliens on the run for their lives, the ""GadgetGang"" kids--Gus, Phoebe, Francesco, Mitsue, Mary Ann, Banana, and Tank--soon discover this won't be the boring weekend they had dreaded. They learn that in a point far from the galaxy, an evil warlord named Gana Golber has seized control of the Confederation of Planets and now all of the planets are in danger--including Earth.",Portuguese,"Brazil, India",1 nomination total,4.1,195,tt5812510,N/A
Hall,2016,TV-MA,45 min,"Drama, Mystery, Sci-Fi",Martin Wood,"Brad Wright, Pat Smith, Ashley Park","Eric McCormack, MacKenzie Porter, Nesta Cooper",The team meets another team and faces with a conflict.,English,"Canada, United States",N/A,7.6,1433,tt5812512,N/A
Bishop,2016,TV-MA,45 min,"Drama, Mystery, Sci-Fi",William Waring,"Brad Wright, Amanda Ann Smith, Ashley Park","Eric McCormack, MacKenzie Porter, Nesta Cooper",MacLaren is kept on a tight leash after the Director orders an assassination. The other team members assemble after learning their leader is in grave danger.,English,"Canada, United States",N/A,8.7,1573,tt5812534,N/A
Kathryn,2016,TV-MA,45 min,"Drama, Mystery, Sci-Fi",Andy Mikita,"Brad Wright, Jason Whiting, S.B. Edwards","Eric McCormack, MacKenzie Porter, Nesta Cooper",The team tries to save Grant as Forbes and Kathryn search for him.,English,"Canada, United States",N/A,N/A,1339,tt5812538,N/A
Crackerhead,2019,N/A,73 min,"Comedy, Drama",Mike Klassen,Mike Klassen,"Marcus Haccius, Cassondra Padfield, Emily Alatalo","Marcus is divorced. He's 25 and living in his sisters basement. There has to be something, someone to make his life worthwhile. He'll try anything.",English,Canada,N/A,N/A,27,tt5812542,N/A
Marcy,2016,TV-MA,43 min,"Drama, Mystery, Sci-Fi",Andy Mikita,"Brad Wright, Jason Whiting, Ashley Park","Eric McCormack, MacKenzie Porter, Nesta Cooper","Trevor tries to save his teacher, while the rest of the team try to save Marcy.",English,"Canada, United States",N/A,N/A,1388,tt5812546,N/A
The Father-In-Law of Europe,2003,N/A,53 min,Documentary,"Anna Lerche, Marcus Mandal","Anna Lerche, Marcus Mandal, Queen Victoria","Prince Leopold of Duke of Albany, Duke of Saxe-Coburg and Gotha Alfred, Amedeo Duca D'Aosta","In the Europe of the 1800s, Denmark, England, and Russia speedily arranged marriages, births, and cunning strategies bring King Christian IX, Queen Victoria and Tsar Alexander II to the throne.",English,Denmark,N/A,N/A,N/A,tt5812556,N/A
Quest for the First Star,2016,N/A,N/A,Documentary,Toby Macdonald,Toby Macdonald,"Tom Abel, Volker Bromm, James Dunlop",The search for the first stars of the universe.,N/A,N/A,N/A,N/A,10,tt5812578,N/A
Aliens vs. Pinball,2016,N/A,N/A,"Action, Sci-Fi",N/A,N/A,N/A,N/A,English,USA,N/A,N/A,N/A,tt5812596,N/A
The African Who Wanted to Fly,2016,N/A,70 min,"Documentary, Biography",Samantha Biffot,Samantha Biffot,Luc Bendza,It all started with a Kung Fu movie.,French,"Belgium, France, Gabon, China",1 nomination,N/A,8,tt5812614,N/A
Pelin Çift ile Gündem Ötesi,2015,N/A,N/A,Talk-Show,N/A,N/A,Pelin Çift,N/A,Turkish,Turkey,1 win & 9 nominations,7.9,20,tt5812624,N/A
Birdland,2017,TV-MA,46 min,"Crime, Drama",Ernest R. Dickerson,"Michael Connelly, Eric Ellis Overmyer, Daniel Pyne","Titus Welliver, Jamie Hector, Amy Aquino",News explodes that the LAPD is investigating one of its own in a murder case. Bosch homes in on the motive behind a string of homicides. Robertson's doubts about Bosch deepen. Edgar discovers another disturbing link between Harry ...,N/A,N/A,N/A,8.2,1233,tt5812626,N/A
Notre Dame de Paris,2016,N/A,N/A,Musical,N/A,Luc Plamondon,Hiba Tawaji,N/A,French,N/A,N/A,N/A,N/A,tt5812652,N/A
Cannibal Mercenary 2,1989,N/A,83 min,Action,Bin Bunluerit,N/A,"Black Direct, Sarawut Gengtooktang, Audrey Laurie, Lek Songphon",N/A,Thai,Thailand,N/A,N/A,N/A,tt5812656,N/A
Midnight Lovers 2016,2016,N/A,N/A,"Short, Horror",Tarun Keram Mat Lo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,tt5812672,N/A
Rivals III: Stand by Me,2016,TV-14,40 min,"Adventure, Game-Show, Reality-TV",N/A,N/A,"Jamie Banks, Wes Bergmann, Jenna Compono","When a late-night blow up threatens to get physical, Challenge members are blown away by the serious implications. The cast is thrown off when, for the first time ever, they're pulled into a last-minute challenge to see how long t...",N/A,N/A,N/A,N/A,17,tt5812726,N/A
Jamaica,2016,TV-MA,44 min,"Documentary, Biography, Comedy",N/A,N/A,N/A,"Eddie Huang heads to Jamaica to learn about the country's economic struggles after it's independence from Britain in 1962, and what it means to be free in a developing country.",English,United States,N/A,N/A,N/A,tt5812744,N/A
Sicily,2016,TV-MA,44 min,"Documentary, Biography, Comedy",N/A,N/A,N/A,Eddie Huang travels to Sicily to discover the ancient Arabic and African influence on Sicilian culture and cuisine; and finds a new wave of immigrants changing Sicily once again.,English,United States,N/A,N/A,7,tt5812746,N/A
Borderlands,2016,TV-MA,44 min,"Documentary, Biography, Comedy",N/A,N/A,Bill Esparza,"Eddie Huang travels along the border of Mexico to learn about the dynamic between a developing country and a first world super power, and the cultural exchange between the two.",English,United States,N/A,N/A,5,tt5812748,N/A
Orlando,2016,TV-MA,44 min,"Documentary, Biography, Comedy",N/A,N/A,"Mike Busey, Lorenzo Paul","Eddie Huang heads home to spend Chinese New Year with his family and reflect on how the bizarre culture in Orlando, Florida has influenced his life and career.",English,United States,N/A,N/A,8,tt5812750,N/A
Burgundy,2016,TV-MA,43 min,"Documentary, Biography, Comedy",N/A,N/A,N/A,"Eddie Huang spends a weekend drinking wine and embracing the culture in Burgundy, France and learns about the history of the region that makes some of the best wine in the world.",N/A,N/A,N/A,N/A,5,tt5812756,N/A
China,2016,TV-MA,44 min,"Documentary, Biography, Comedy",N/A,N/A,N/A,"Eddie Huang makes his way to China and finds out about the most important dish of his life, Red Cooked Pork.",English,N/A,N/A,N/A,5,tt5812758,N/A
The Stranger on the Hill,2016,TV-14,42 min,"Documentary, Crime",Gustavo Tiburon,Pat Rogers,"Dude Walker, Makenzie Jaggers, Adam Stasevich","For college sweethearts Ashley Freeman and Mike Grinnan, a late-night drive to a secluded Texas hill leads to a night of terror and a desperate fight for survival.",English,United States,N/A,N/A,59,tt5812768,N/A
Shots in the Dark,2016,TV-PG,42 min,Reality-TV,Allison Kagan,N/A,"Ami Brown, Bear Brown, Bill Brown",The wolfpack is on high alert after mysterious shots were fired causing property damage on the shores of Browntown. The strength of the family is tested as the Browns struggle to finish a salvage job shorthanded.,N/A,N/A,N/A,N/A,16,tt5812810,N/A
Meeku Meere Maaku Meeme,2016,N/A,N/A,"Drama, Romance",Hussain Sha Kiran,"Hussain Sha Kiran, Sirish Goda, Vamsiram Chavali","Tarun Shetty, Avantika Mishra, Kireeti","Both Aadhi and Priya fall for each other in various situations. Only when Priya confesses her love, she understands that Aadhi is not what she perceived him to be but he is the opposite of everything she believed he was. The story goes on showing the world from Aadhi's perspective and Priya's with a very interesting screenplay.",Telugu,India,N/A,6.8,29,tt5812842,N/A
I Wanna Be Fat,2016,TV-PG,42 min,Reality-TV,N/A,N/A,Whitney Way Thore,"Whitney's excitement over her first dance-a-thon takes a dark turn when she realizes that her 370 lb. body is not as healthy as she thinks it is. Meanwhile, Whitney's not sure how to feel about the reveal of Buddy's new girlfriend.",N/A,N/A,N/A,N/A,7,tt5812844,N/A
A Brush with Death,2016,TV-PG,42 min,Reality-TV,N/A,N/A,N/A,"After collapsing at the dance-a-thon, Whitney's rushed to the hospital. But even the E.R. doctor can't scare her into making a big change, and a trip to the snow turns disastrous when she ...",N/A,N/A,N/A,N/A,N/A,tt5812846,N/A
Speechless,2016,TV-PG,42 min,Reality-TV,N/A,N/A,Whitney Way Thore,"After receiving grim news from a cardiologist regarding her collapse, Whitney must take a break from dancing. But she is blindsided when she learns that one of her fellow big girls is trying to hijack her class in her absence.",N/A,N/A,N/A,N/A,N/A,tt5812848,N/A
Losing at Love,2016,TV-14,42 min,Reality-TV,N/A,N/A,"Roy Brown, Whitney Way Thore","Whitney wants Lennie to move in, but her couples' game night with Heather and Buddy foreshadows a disastrous reality that she hadn't considered. High hopes of getting back into radio are crushed when Whitney bombs in an interview.",N/A,N/A,N/A,N/A,5,tt5812850,N/A
Episode #3.1,2016,N/A,45 min,Drama,N/A,N/A,"Jessica Marais, Jonathan LaPaglia, Matthew Le Nevez, Harriet Dyer",N/A,N/A,N/A,N/A,N/A,N/A,tt5812938,N/A
Episode #3.2,2016,N/A,45 min,Drama,N/A,N/A,"Jessica Marais, Jonathan LaPaglia, Matthew Le Nevez, Harriet Dyer",N/A,N/A,N/A,N/A,N/A,N/A,tt5812940,N/A
Episode #3.3,2016,N/A,N/A,Drama,Mark Joffe,"Christine McCourt, Sarah Lambert","Jessica Marais, Jonathan LaPaglia, Matthew Le Nevez","Whilst being blackmailed by McNaughton's estranged wife, Joan rescues Maggie and other abused girls from Tarramar by agreeing to help Matron reopen her 'baby factory', Stanton House. Eva surprises her estranged husband with an ultimatum - she wants his help with a new fertility treatment so she can have another child, or else she will publicly name Joan in their divorce proceedings. McNaughton is unmoving, refusing to administer experimental drugs. McNaughton informs Joan of Eva's plan, forcing Joan to admit to Jim that she once had an affair with McNaughton. More pressing problems arise when Joan discovers that Maggie (and other young girls) are being sexually abused at Tarramar Girls Home. Desperate to get the girls to safety, Joan makes an unsavoury deal with Matron - only by reopening Stanton House will Maggie and the other pregnant girls have somewhere safe to go. As Matron convinces Norman to release the girls, Joan must persuade the retiring (and recalcitrant) Chairman of the Hospital Board to give Stanton House his blessing. At his retirement party, Joan puts on a charm offensive that succeeds - Stanton House will reopen. Meanwhile, in defending Martha against a racist slight, Bowditch gallantly pushes the inebriated Chairman into the pool, convincing Martha to propose to him in the process. When Joan and Matron turn up to collect the girls from Tarramar, Norman has hidden Maggie. With Cynthia's help they find her, and not before time - as in desperation, Maggie has swallowed bleach and is convulsing on the dormitory floor. As Maggie recovers in hospital, Joan is unexpectedly approached by Eva directly. Eva suggests she will not make good her threat if Joan administers the fertility drugs she wants.",N/A,N/A,N/A,N/A,12,tt5812942,N/A
Episode #3.4,2016,N/A,45 min,Drama,N/A,N/A,"Jessica Marais, Jonathan LaPaglia, Matthew Le Nevez, Harriet Dyer",N/A,N/A,N/A,N/A,N/A,N/A,tt5812944,N/A
Episode #3.5,2016,N/A,N/A,Drama,Peter Andrikidis,"Tim Pye, Sarah Lambert","Jessica Marais, Jonathan LaPaglia, Matthew Le Nevez","Viv goes to Vietnam to find her brother but ends up being in the care of her just-orphaned baby nephew. Joan confirms that Eva is pregnant, and Patty and Jim give in to lust.",N/A,N/A,N/A,N/A,14,tt5812948,N/A
Episode #3.6,2016,N/A,45 min,Drama,N/A,N/A,"Jessica Marais, Jonathan LaPaglia, Matthew Le Nevez, Harriet Dyer",N/A,N/A,N/A,N/A,N/A,N/A,tt5812950,N/A
Episode #3.7,2016,N/A,45 min,Drama,N/A,N/A,"Jessica Marais, Jonathan LaPaglia, Matthew Le Nevez, Harriet Dyer",N/A,N/A,N/A,N/A,N/A,N/A,tt5812952,N/A
Episode #3.8,2016,N/A,45 min,Drama,Geoff Bennett,"Tim Pye, Sarah Lambert (creator)","Jessica Marais, Jonathan LaPaglia, Matthew Le Nevez, Mandy McElhinney",Annie is injured at an anti-war protest and fears that she may lose her unborn child. Joan's career is in hot water due to her role in Eva's pregnancy. Shirley makes a life-changing decision to help Maggie keep her baby.,N/A,N/A,N/A,N/A,N/A,tt5812954,N/A
Shinkon-san O Kibariyasu FANTASTIC MOMENTS,2016,N/A,N/A,"Animation, Action, Fantasy",N/A,L. Daniel LaBrune,"Brian Beacock, Johnny Yong Bosch, Alex Cazares",N/A,N/A,N/A,N/A,N/A,12,tt5812956,N/A
Kanben Shiroshi BASARA BOY KAMUI,2016,N/A,N/A,"Animation, Action, Fantasy",N/A,L. Daniel LaBrune,"Brian Beacock, Johnny Yong Bosch, Alex Cazares",N/A,N/A,N/A,N/A,N/A,14,tt5812958,N/A
Swine,2016,N/A,7 min,"Documentary, Short, Fantasy","Damien Clarkson, Robbie Lockie","Damien Clarkson, Kai Liang, Robbie Lockie","Gregg Lowe, Timothy Shieff, Helen Betham",Would you pay the ultimate price to save the life of millions? Rumours of a recent mutation in the MRSA super bug infecting the UK pig population has prompted Guard-Media journalist Jack Tomlins to go undercover in a pig farm. His search for the truth leads him to make a shocking discovery. Everything hangs in the balance as Jack tries to tell the world what he has seen.,English,"UK, USA",N/A,N/A,N/A,tt5812960,N/A
Ray Meets Helen,2017,N/A,100 min,"Drama, Fantasy, Romance",Alan Rudolph,Alan Rudolph,"Sondra Locke, Keith Carradine, Cade Carradine","In bizarre, unrelated turns of events, Ray and Helen each happen upon large sums of money which give them the chance to re-invent themselves.",English,United States,N/A,5.3,252,tt5813010,64
Six to Survive,2016,N/A,60 min,"Action, Drama, Sport",N/A,Christopher DeJoseph,"Jeff Cobb, Gilbert Cosme, Fenix, Luis Fernandez-Gil",N/A,N/A,N/A,N/A,N/A,N/A,tt5813012,N/A
Kamen Rider Ex-Aid,2016–2017,TV-PG,24 min,"Action, Adventure, Comedy",N/A,N/A,"Hiroki Iijima, Toshiki Seto, Ukyô Matsumoto","5 years ago, a new type of virus, named the Bugster Virus, infected humanity and turning them into a creature called a Bugster. In the present day, an intern and also a genius gamer, Emu Hojo receives the Gamer Driver and the Mighty Action X Gashat to transform into Kamen Rider Ex-Aid. Along with several doctor Riders, Emu must compete to save people from the Bugster Virus and become the ""super doctor"" who'll save humanity! GAME START!","Japanese, Korean","Japan, South Korea",N/A,7.6,676,tt5813014,N/A
Nauka chodzenia,2016,N/A,51 min,Documentary,Marcin Kopec,Marcin Kopec,N/A,"Piotr is a former member of Warsaw mafia, who leaving the prison, desides to make a new start in life. But in his case turning over a new leaf is not easy. Person who reaches behind his violent façade is Magda, a visual artist. Touched by Piotr's tragic story, Magda decides to create a stop-motion animation about his life. During that time Piotr takes up his first legal job as hospice assistant. Surrounded by the warmth and happiness of Magda's countryside home, where he is a frequent guest and while working with helpless elderly people, he gains an opportunity for a new beginning and a deep transformation. But will he be able to seize it?",Polish,Poland,N/A,N/A,N/A,tt5813026,N/A
Nanna Ninna Prema Kathe,2016,N/A,141 min,"Drama, Romance",Jamakhandi Shivu,Jamakhandi Shivu,"Vijay Raghavendra, Nidhi Subbaiah, Thilak Shekar","A singer/Mehndi artist falls in love with the daughter of a wealthy family, when he meets her at a wedding but faces major obstacles while he tries to express his feelings to her.",Kannada,India,N/A,N/A,13,tt5813104,N/A
The Wicker Man,2016,N/A,3 min,Documentary,James Rolfe,James Rolfe,James Rolfe,N/A,N/A,N/A,N/A,7.8,20,tt5813118,N/A
Episode #1.17,2012,N/A,N/A,"Adventure, Comedy, Crime",N/A,N/A,"Adel Emam, Mohamed Emam, Ahmed Eltohamy","Naji Atallah, a diplomat working in the Egyptian embassy in Tel Aviv",Hebrew,N/A,N/A,N/A,24,tt5813130,N/A
WWE NXT: The End - Preview Show,2016,N/A,60 min,"Action, Game-Show, Reality-TV, Sport",N/A,N/A,"Matthew Adams, Manny Andrade, Danilo Anfibio, Ronnie Arniell","Catherine Kelley gives us an inside look at the upcoming event, NXT TakeOver: The End...of the Beginning. (#338)",N/A,N/A,N/A,5.2,9,tt5813140,N/A
Dingo & Khanna Tripping Balls,2016,N/A,N/A,"Comedy, Drama",N/A,"Ratnabali Bhattacharjee, Neha Kaul","Saba Azad, Adhir Bhat, Preetika Chawla, Aditya Desai","Dingo is worried she might mess up the one job given to her by the Evil Raveena and a reckless Khanna downing her drinks is not helping. With alcohol and MDMA flooding her system, Khanna ...",N/A,N/A,N/A,6.2,16,tt5813152,N/A
Free Ride,2016–,N/A,N/A,"Documentary, Adventure",N/A,N/A,"Jon Rand, Rob Greenfield, James Levelle","Rob Greenfield, adventurer, humanitarian and environmentalist is setting out on a journey across South America with a difference. Along with Documentarian James Levelle, Rob will be travelling with no money at all, instead relying on the goodness of others, making money from working and sleeping rough.",N/A,N/A,N/A,6.6,28,tt5813156,N/A
Borderline,2016–2017,TV-14,30 min,Comedy,N/A,N/A,"Ralf Little, Jamie Michie, Liz Kingsman","Retro-scripted, spoof documentary series following the work of UK Border Force staff at the fictional Northend Airport. Narrated by Ralf Little.",English,United Kingdom,N/A,7.1,"1,623",tt5813158,N/A
Lock the Vote,2015,TV-PG,21 min,Reality-TV,N/A,N/A,"Thom Beers, Ivy Calvin, Dan Dotson",The buyers hope to stay classy as they head south with keen eyes for good buys in San Diego. Darrell has to shoulder the burden of a possible bad locker as Mary tries to get in touch with her inner Californian. Ivy comes across a ...,N/A,N/A,N/A,N/A,26,tt5813192,N/A
Flemish Heaven,2016,N/A,112 min,Drama,Peter Monsaert,Peter Monsaert,"Sara Vertongen, Wim Willaert, Esra Vandenbussche","Together with her mother, Sylvie runs a brothel near the Flemish-French border. Eline, Sylvie's daughter, is intrigued by her mother's peculiar working place.","Dutch, French",Belgium,3 wins & 11 nominations,6.8,573,tt5813194,N/A
Lunas de Nueva York,2015,N/A,62 min,Documentary,Juan José Ponce,"José Romero, Javier Vidal","Alfonso Alcalá, Lara Bello, Arturo Cid","Moons of New York recalls the trip that Federico García Lorca made to New York, where he stayed for nine months, which were to prove fundamental in his personal and literary development.",Spanish,Spain,N/A,N/A,7,tt5813202,N/A
Saving Jane,2017,N/A,N/A,"Action, Comedy","Robert Cairns, Matthew Almando Johnson",Matthew Johnson,"Alphonso Austin, Anna Benamati, Ray Calleja",Dubbed one of the funniest movies of the year! Jane and her brother Elton find themselves under the control of a well known hit-man (Bo) who has been ordered by their father (an established crime lord) to make them cool. But the road to becoming cool is full of obstacles.,English,United Kingdom,N/A,N/A,6,tt5813206,N/A
Guy & Hunter's European Vacation,2016–,N/A,30 min,Family,N/A,N/A,"Guy Fieri, Hunter Fieri, Lori Fieri","Guy Fieri and his son, Hunter Fieri, embark on a food vacation, that take them to 13 different cities in seven European countries.",English,United States,N/A,6.5,19,tt5813208,N/A
Watters' World,2015–2022,N/A,60 min,"News, Talk-Show",N/A,N/A,"Jesse Watters, Lynnette Hardaway, Rochelle Richardson",Jesse Watters examines political headlines with a rotating panel of guests and via on-the-street interviews.,English,United States,N/A,5.1,638,tt5813226,N/A
Painbow,2016,N/A,N/A,Comedy,N/A,N/A,John Enter,N/A,N/A,N/A,N/A,N/A,10,tt5813238,N/A
Khalid ibn al-Walid,2006–2007,N/A,N/A,"Biography, History",N/A,N/A,"Samer al Masri, Suzan Najm Aldeen, Bassem Yakhour","Khalid ibn al-Walid was a companion of Prophet Muhammad (PBUH). He is noted for his military tactics and prowess. It was under his military leadership that Arabia, for the first time in history, was united under the Caliphate.",Arabic,"Syria, Kuwait",N/A,7.2,94,tt5813240,N/A
Wave to Daddy,2016,TV-14,42 min,"Documentary, Crime, Drama","Adam Warner, Tom Brisley",Paul Spillenger,"Mark Behan, Conor Boru, Dan Bradford","The daughter of one of America's most notorious killers gives an exclusive interview, taking us on a journey into the eyes of a cold-blooded monster. Never-before-seen footage reveals the devastating double life of a murderer and ...",N/A,N/A,N/A,N/A,44,tt5813242,N/A
High School Diplomacy,2016,TV-PG,21 min,"Comedy, Drama, Family",Michael Lembeck,"Dan Berendsen, Joshua Malek","Jean-Luc Bilodeau, Tahj Mowry, Derek Theler",Ben confesses he didn't graduate from high school and it seems Bonnie didn't either. They need to take a make up test where Bonnie cheats and Ben is attracted to the teacher. Riley and Sam bond over getting into their school's hall of fame.,N/A,N/A,N/A,N/A,105,tt5813248,N/A
Worst Fears,2016,N/A,97 min,Horror,Keith Claxton,N/A,"Jill Freud, Alister Cameron, Flaminia Cinque, Nicola Cussons","Seven nightmarish tales from legendary British horror film writer and producer David McGillivray: collaborator with Pete Walker and Norman J. Warren, and the fiendish screenwriter behind House of Whipcord, Frightmare, House of Mortal Sin, Schizo, Satan's Slave and Terror. Filmed on location in Marrakech, Lisbon, Nice and London, the remarkable cast includes Rebecca Santos (Seed of Chucky), Fenella Fielding (Carry On Screaming!), Rosie Alvarez (Casualty), Victor Spinetti (Help!, The Krays), Holly De Jong (The Last Horror Film, Electric Dreams), Sir Clement Freud (Minced Morsels), Anna Wing (Xtro, The Blood on Satan's Claw, Eastenders), Ben Pullen (Dark Knight) - and McGillivray himself.",English,UK,N/A,4.7,55,tt5813250,N/A
Chapter One: The Kiteboard Legacy Begins,2016,Not Rated,83 min,"Documentary, Adventure, Sport",Bob van de Gronde,Bob van de Gronde,"Richard Branson, Pete Cabrinha, Keahi de Aboitiz","Chapter One introduces the world to the most exciting sport on the planet; kitesurfing. For the first time in history a movie shot in 4K unites the legends, current champions and future talents from the sport. By chasing the toughest storms, riding the biggest waves or performing thrilling stunts, these athletes have found the key to the ultimate sense of freedom. Chapter One will take viewers on a ride along the most beautiful places on earth and inspires viewers to pursue a passionate life. The kiteboard legacy begins.","English, Portuguese",Netherlands,N/A,8.6,101,tt5813274,N/A
Sins of the Flesh,2016,N/A,125 min,Drama,Khaled El-Hagar,Khaled El-Hagar,"Salwa Mohamed Ali, Nahed El Sebaï, Mahmoud El-Bizzawy","An isolated farm, owned by the engineer Mourad. Hassan and his wife Fatma, work on the farm in search of a better life . Their desire to have a child cannot be fulfilled due to a physical problem with Hassan. Fatma is resigned in silence. When Ali, Hassan's cousin, runs away from prison to hide in the farm and work there, everything changes..",Arabic,Egypt,1 win & 1 nomination,5.6,104,tt5813282,N/A
Red Heat Conspiracy,1988,N/A,85 min,Action,Phillip Ko,"AAV Creative Unit, Keith Chan, Godfrey Ho","Mike Abbott, Michael Blomley, Lap Ban Chan",N/A,English,Hong Kong,N/A,N/A,N/A,tt5813304,N/A
The Battle Cats,2012,N/A,N/A,Action,N/A,N/A,N/A,N/A,Japanese,Japan,N/A,N/A,N/A,tt5813310,N/A
The Pleiadian Connection,1988,N/A,N/A,N/A,Randolph Winters,Billy Meier (story),Randolph Winters,N/A,English,USA,N/A,N/A,N/A,tt5813312,N/A
Paranormalice,2016,N/A,117 min,"Drama, Horror, Thriller","Daniel L. Bamberg, Jeremy Crowson, Chuck Hartsell",Daniel L. Bamberg,"Nicole Kruex, Paula Marcenaro Solinger, Kevin S. Van Hyning",A writer travels to a small southern town in search of a ghostly legend and finds the cursed residents waiting for his arrival as the centuries-old secret of Paranormalice rises from the blood and ashes of Mosswood.,English,United States,2 wins & 8 nominations,N/A,11,tt5813344,N/A
Bleeding Steel,2017,R,109 min,"Action, Sci-Fi, Thriller",Leo Zhang,"Erica Xia-Hou, Siwei Cui, Leo Zhang","Jackie Chan, Show Lo, Na-Na OuYang","A special-force agent/police officer is assigned to protect a young woman involved in a science experiment of longevity, from a gangster with an army of advanced technology who desires to obtain her power, while also having connections with him.","Mandarin, English","China, Hong Kong, United States",1 win total,5.2,"11,670",tt5813366,43
