title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Elephant,2021,TV-MA,20 min,"Comedy, Reality-TV",John Lurie,John Lurie,"Ann Mary Gludd James, John Lurie, Nesrin Wolf","Lurie discovers fragment of a tree that resembles an elephant trunk. He discusses his upbringing with his brother and their shared love of Little Walter, and John Coltrane. The background of the art design of the album cover of Vo...",N/A,N/A,N/A,N/A,37,tt14092162,N/A
The Maze,2004,N/A,N/A,N/A,Jeremy Winterrowd,N/A,N/A,N/A,None,USA,N/A,N/A,N/A,tt14092194,N/A
Episode dated 2 April 2009,2009,TV-PG,60 min,"Crime, Drama, Romance",Tim Mercier,"Simon Ashdown, Julia Smith, Tony Holland","Samantha Womack, Lauren Crace, Larry Lamb",N/A,English,N/A,N/A,N/A,8,tt1409227,N/A
Deal Breaker/Gun Play,2008,N/A,60 min,"Crime, Mystery, Reality-TV",N/A,N/A,"Toney Armstrong, Eddie Bass, Debo Carson, Kevin Clark","In Memphis, Sgt. Bart Ragland must find out who shot and robbed a family man. In Tucson, Detective Jim Hanson hunts two suspects who allegedly gunned down a local high school student as he and his friends walked home from the mall.",N/A,N/A,N/A,N/A,N/A,tt1409233,N/A
Dasi Mannan Naldeul,2020,N/A,100 min,"Drama, Music",Chanyang Shim,N/A,"Isaac Hong, Haeun Jang, Seo Young-jae","Struggling musician Tae-il (Hong Isaac) returns to his hometown and reconnects with former bandmate, Ji-won (Jang Haeun) who now teaches at a music school. Tae-il lends an ear to help coach a rock band of her pupils competing in a local music contest. As he rediscovers his passion for music, an opportunity arises that may finally be his big break - but that may mean saying goodbye to the ones who have truly helped him. For fans of Sing Street and School of Rock, Da Capo is a tale full of warmth and hope that music lovers of all kinds will connect with.",Korean,South Korea,N/A,6.4,25,tt14092432,N/A
Episode #2.2,2021,N/A,24 min,Comedy,Alex Winckler,Aisling Bea,"Lorraine Ashbourne, Aisling Bea, Sorcha Cusack",Aine and Richard have some awkward hiccups as Shona attempts to restore a friendly working relationship with Charlotte.,English,United Kingdom,N/A,N/A,106,tt14092474,N/A
Episode #2.3,2021,N/A,24 min,Comedy,Alex Winckler,Aisling Bea,"Aisling Bea, Sorcha Cusack, Sharon Horgan",Aine spices things up with Richard and he opens up to her. Shona's lack of support for Aine's business venture hits her hard.,N/A,N/A,N/A,7.1,106,tt14092484,N/A
Episode #2.4,2021,N/A,24 min,Comedy,Alex Winckler,Aisling Bea,"Aisling Bea, Robbie Gee, Ricky Grover","Vish tells Shona he is going to meet his ex in New York. Meanwhile, Aine helps Bradley out at a Windrush fundraiser.",N/A,N/A,N/A,N/A,98,tt14092508,N/A
Episode #2.5,2021,N/A,24 min,Comedy,Alex Winckler,Aisling Bea,"Lorraine Ashbourne, Aisling Bea, Tommy Burgess",Shona contemplates Vish's suggestion that they adopt kids. Aine meets Richard's friend Mark and overhears them speaking about her.,N/A,N/A,N/A,N/A,89,tt14092518,N/A
Der Kreuzzug der Kinder,2021,N/A,N/A,Documentary,N/A,N/A,"Arne Obermeyer, Michael Embach, Nikolas Jaspert",N/A,German,Germany,N/A,N/A,11,tt14092570,N/A
First Catch Monkey,2009,N/A,60 min,"Comedy, Drama",Katie Wolfe,Kate McDermott,"Jay Ryan, Bronwyn Turei, Alix Bushnell, Anna Hutchison",N/A,English,New Zealand,N/A,N/A,N/A,tt1409270,N/A
Less Than Zero,2009,N/A,60 min,"Comedy, Drama",Katie Wolfe,Kate McDermott,"Jay Ryan, Bronwyn Turei, Alix Bushnell, Anna Hutchison",N/A,English,New Zealand,N/A,N/A,N/A,tt1409271,N/A
The Good Germany,2009,N/A,30 min,Comedy,Michael Kennedy,Garry Campbell,"Gord Rand, Chris Leavins, Dyan Bell",N/A,English,Canada,N/A,4.5,24,tt1409274,N/A
Episode #1.1,2021,Not Rated,83 min,"Action, Comedy, Crime",Kim Hee-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-been, Taecyeon",Vincenzo Cassano's homecoming is met by distrusting tenants and eager fraudsters. Hong Yu-chan relinquishes his parental rights to Hong Cha-young.,Korean,South Korea,N/A,7.8,777,tt14092808,N/A
Episode #1.2,2021,Not Rated,78 min,"Action, Comedy, Crime",Kim Hee-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-been, Taecyeon","Warned about a scheduled demolition of Geumga Plaza, Vincenzo contrives to thwart the attack. Yu-chan receives a call from a whistleblower.",Korean,South Korea,N/A,7.8,645,tt14092824,N/A
Episode #1.3,2021,Not Rated,82 min,"Action, Comedy, Crime",Kim Hee-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-been, Taecyeon",Vincenzo warns an impassioned Yu-chan about the dangers of a new drug and its even more harmful pharmaceutical company. Choi Myung-hee shows her claws.,Korean,South Korea,N/A,N/A,601,tt14092862,N/A
Episode #1.4,2021,Not Rated,86 min,"Action, Comedy, Crime",Kim Hee-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-been, Taecyeon","Fighting fire with fire, Yu-chan's supporters unite their efforts to carry out his vision of justice. Vincenzo employs Myung-hee's tactics against her.",Korean,South Korea,N/A,8.8,660,tt14092866,N/A
House Arrest with Andy Dick,2009–,N/A,5 min,Talk-Show,N/A,N/A,"Andy Dick, Makai Pace, Tim Walsh",N/A,English,United States,N/A,5.6,45,tt1409287,N/A
Aguna Matatala,2009,TV-PG,43 min,"Crime, Drama, Mystery",Leslie Libman,"David Maples, David Slack","Mary McCormack, Frederick Weller, Nichole Hiltz","A Jewish man from New York who, wanting to raise some money so that he and his wife could start a family, went into business with some Albanian criminals and used his father in law's business as a cover. But when the FBI assumed h...",N/A,N/A,N/A,N/A,140,tt1409289,N/A
Episode #1.24,2009,TV-Y,63 min,"Comedy, Drama, Romance",N/A,N/A,"Ku Hye-Sun, Lee Min-Ho, Kim Hyun-joong","An unpardonable lie infuriates Soo Hee's children, and a vengeance-minded man succeeds where Soo Hee failed.",Korean,South Korea,N/A,N/A,69,tt1409295,N/A
Episode #1.5,2021,Not Rated,78 min,"Action, Comedy, Crime",Kim Hui-won,Jae-Beom Park,"Song Joong-ki, Jeon Yeo-bin, Taecyeon","Jang Joon-woo reminds Jang Han-seo who's the boss. The tenants rally around Vincenzo and Cha-young, who team up to take down Babel Group.",N/A,N/A,N/A,N/A,409,tt14092962,N/A
Episode #1.6,2021,Not Rated,82 min,"Action, Comedy, Crime",Kim Hui-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-been, Taecyeon",Both sides use every trick in the book to cause disturbances in and out of the courtroom. Han Seung Hyuk and Myung Hee are introduced to Babel's CEO.,Korean,South Korea,N/A,N/A,455,tt14092966,N/A
What Resonates in Silence,2021,N/A,8 min,"Animation, Short",Marine Blin,Marine Blin,Saâlla Kitar,"A young girl has suffered due to the silence of adults, and feels that her right to mourn has been taken away. As an adult, she talks about the tender gestures that bind her to the departed.",French,France,1 win & 5 nominations,7.4,29,tt14092982,N/A
The Money Maker,2021,N/A,N/A,Reality-TV,N/A,N/A,"Eric Collins, Karen Archer, Charlie Mullins",British version of the business reality series. Serial entrepreneur and seasoned investor Eric Collins will offer his expertise and capital to turnaround a struggling business in return for taking the reins and making changes.,English,United Kingdom,N/A,N/A,16,tt14093002,N/A
A Christmas Kvell,1992,N/A,30 min,Comedy,Peter Bonerz,"Diane English (created by), Elaine Pope","Susan Dey, Jay Thomas, Joanna Gleason, Joel Murray","When she finds that Jack wants to celebrate Hanukkah rather than Christmas, Wally tries to change his mind.",N/A,N/A,N/A,9.0,5,tt1409306,N/A
Episode #1.7,2021,Not Rated,80 min,"Action, Comedy, Crime",Kim Hui-won,Jae-Beom Park,"Song Joong-ki, Jeon Yeo-bin, Taecyeon","Stumped by surprise witnesses, Joon Woo and Myung Hee direct their rage toward Cha Young. The tenants gain new appreciation for their building.",Korean,N/A,N/A,N/A,389,tt14093064,N/A
How High the Moon,1994,TV-14,24 min,"Comedy, Romance",Robert Berlinger,"Diane English, Elaine Pope","Joanna Gleason, Joel Murray, Michael Nouri","Ray confides an intimate secret to Meg, who blabs.",N/A,N/A,N/A,N/A,22,tt1409307,N/A
Episode #1.8,2021,Not Rated,82 min,"Action, Comedy, Crime",Kim Hui-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-been, Taecyeon","Angered by another conglomerate and its generations of unpunished crimes, Vincenzo tries to charm a young bank president out of investing in Babel.",Korean,South Korea,N/A,8.4,500,tt14093074,N/A
Sick About You,1993,N/A,N/A,Comedy,Peter Bonerz,"Stephen Nathan, Elaine Pope","Susan Dey, Jay Thomas, Joanna Gleason, Joel Murray",N/A,N/A,N/A,N/A,N/A,N/A,tt1409308,N/A
The Big Lie,1993,TV-PG,24 min,"Comedy, Romance",Peter Bonerz,"Diane English, Elaine Pope","Susan Dey, Jay Thomas, Joanna Gleason",Wally discovers that Jack has lied to her about a date with an attractive woman.,N/A,N/A,N/A,N/A,N/A,tt1409309,N/A
Episode #1.9,2021,Not Rated,82 min,"Action, Comedy, Crime",Kim Hee-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-been, Taecyeon",Joon Woo wields his power to force loyalty from his partners. Cha Young finds refuge in Vincenzo's apartment following a break-in.,Korean,South Korea,N/A,N/A,512,tt14093098,N/A
What Are You Wearing,1992,N/A,30 min,Comedy,Lee Shallat Chemel,Elaine Pope,"Susan Dey, Joanna Gleason, John Hancock, Joel Murray",N/A,N/A,N/A,N/A,9.0,6,tt1409310,N/A
Episode #1.10,2021,Not Rated,82 min,"Action, Comedy, Crime",Kim Hui-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-been, Taecyeon","Seeking revenge instead of liability for the loss of more innocent victims, Vincenzo puts his life on the line to lure Babel's CEO out of hiding.",Korean,South Korea,N/A,8.8,481,tt14093106,N/A
Episode #1.11,2021,Not Rated,80 min,"Action, Comedy, Crime",Kim Hee-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-been, Taecyeon",The search for Jang Han Seok begins with torturing his lackeys for information. Ahn Gi Seok flashes his work badge to free Vincenzo from prosecution.,Korean,South Korea,N/A,N/A,581,tt14093114,N/A
Vote Gumball ... and Bobert?,2020,N/A,N/A,"Animation, Comedy",Richard Overall,Richard Overall,"Duke Cutler, Jacob Hopkins, Terrell Ransom Jr.",N/A,N/A,N/A,N/A,N/A,N/A,tt14093116,N/A
Episode #1.12,2021,Not Rated,81 min,"Action, Comedy, Crime",Kim Hee-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-been, Taecyeon",Han Seo faces unintended consequences when he takes a shot at Babel's throne. Vincenzo and Cho Young Woon finally get Geumga Plaza to themselves.,Korean,South Korea,N/A,N/A,489,tt14093128,N/A
Come Home,2023,N/A,72 min,Thriller,"Nicole Pursell, Caitlin Zoz","Paton Ashbrook, Audrey Elaine Hailes, Bill Keller","Chinaza Uche, Caitlin Zoz, Sathya Sridharan","Two New York couples, seeking tranquility in the remote Adirondack Mountains, come into contact with spirits imprisoned in the woods.",English,N/A,1 win,N/A,20,tt14093148,N/A
The Luminous View,2021,N/A,88 min,Drama,Fabrizio Ferraro,Fabrizio Ferraro,"Alessandro Carlini, Freddy Paul Grunert, Catarina Wallenstein",An artist and his assistant encounter obstacles on their way to watch a film in Tübingen.,"Italian, English","Italy, Spain",N/A,7.4,26,tt14093168,N/A
Bishôjo darake no mizugi taikai Porori mo aruyo,2009,TV-14,N/A,"Animation, Comedy, Drama","Akiyuki Shinbo, Yukihiro Miyamoto","Minari Endo (manga), Masahiro Yokotani (script)","Asami Sanada, Yu Kobayashi, Marina Inoue, Tomokazu Sugita",N/A,N/A,N/A,N/A,N/A,N/A,tt1409317,N/A
Episode #1.13,2021,Not Rated,76 min,"Action, Comedy, Crime",Kim Hui-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-been, Taecyeon","Young Woon reveals his true motive. As incoming CEO, Han Seok is met with admiration, applause and a mafia-styled surprise from Vincenzo.",Korean,South Korea,N/A,N/A,456,tt14093178,N/A
Kami e no sonaemono,2009,TV-14,N/A,"Animation, Comedy, Drama","Akiyuki Shinbo, Yukihiro Miyamoto","Minari Endo (manga), Miku Oshima (script)","Asami Sanada, Yu Kobayashi, Marina Inoue, Tomokazu Sugita",N/A,N/A,N/A,N/A,N/A,N/A,tt1409318,N/A
Episode #1.14,2021,Not Rated,82 min,"Action, Comedy, Crime",Kim Hui-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-been, Taecyeon","To expose Han Seok's paper company, Vincenzo and Cha Young go undercover as an enamored couple. Seo Mi Ri reveals her high-tech tricks",Korean,South Korea,N/A,8.5,460,tt14093184,N/A
Episode #1.15,2021,Not Rated,82 min,"Action, Comedy, Crime",Kim Hee-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-been, Taecyeon","With ample evidence to lock up Han Seok, Jung In Kuk holds a press conference. Vincenzo channels spirits to turn an ill-famed newspaper against Babel.",Korean,South Korea,N/A,N/A,477,tt14093190,N/A
Episode #1.16,2021,Not Rated,73 min,"Action, Comedy, Crime",Kim Hee-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-been, Taecyeon","Maddened by Vincenzo's ability to slip out of another one of his bloody traps, Han Seok goes after what Vincenzo cherishes the most.",Korean,South Korea,N/A,9.3,802,tt14093194,N/A
Urban Legend: The Hammer Man's True Identity - Part 1,2009,TV-14,N/A,"Animation, Action, Comedy",Hirohito Ochi,Gôshô Aoyama,N/A,"When the Tokyo Metropolitan Police are on a stakeout looking for a serial assaulter known as ""The Hammer Man"", they find the suspect dead in an apartment. However, everything is not as it appears.",Japanese,Japan,N/A,N/A,31,tt1409321,N/A
Urban Legend: The Hammer Man's True Identity - Part 2,2009,TV-14,N/A,"Animation, Action, Comedy",Hirohito Ochi,Gôshô Aoyama,N/A,N/A,Japanese,Japan,N/A,N/A,32,tt1409322,N/A
Solar Storm,2009,N/A,N/A,"Documentary, Adventure",Richard Burke-Ward,N/A,"Sten Odenwald, Joe Kunches, Paul Bellan, Karel Schrjiver",N/A,N/A,N/A,N/A,N/A,N/A,tt1409325,N/A
"Ni Hao, Halloween",2008,N/A,30 min,"Animation, Family","Dave Marshall, Matt Mahaffey, Julie Morgavi","Karen Chau (developer), Mary Harrington (developer), Andy Kelly (story), Aaron Paetz (story), Sascha Paladino (head writer), Judy Rothman Rofé (developer), Eric Shaw, Bradley Zweig (staff writer)","Jade-Lianna Peters, Clem Cheung, Ben Wang, Khamani Griffin","Trick or treat, it's Halloween! Kai-lan and her friends dress up to go trick or treating with Ye-Ye. Kai-lan is a dinosaur, Tolee's a panda, Hoho's the Monkey King, and Rintoo is his favorite - a dragon!",N/A,N/A,N/A,N/A,N/A,tt1409336,N/A
Beach Day,2008,N/A,30 min,"Animation, Family","Dave Marshall, Matt Mahaffey, Julie Morgavi","Karen Chau (developer), Jill Colbert (story), Mary Harrington (developer), Susan Kim, Sascha Paladino (head writer), Judy Rothman Rofé (developer), Bradley Zweig (staff writer)","Jade-Lianna Peters, Clem Cheung, Ben Wang, Khamani Griffin","Kai-lan is excited because today she's going to the beach with Ye-Ye and her friends, to play in the sand, fly kites, and go in the water!",N/A,N/A,N/A,N/A,N/A,tt1409337,N/A
Hoho's Big Flight,2008,TV-Y,25 min,"Animation, Family, Fantasy",David Marshall,"Karen Chau, Mary Harrington, Sascha Paladino","Jade-Lianna Peters, Clem Cheung, Ben Wang",Today's the big lantern festival to celebrate the end of Chinese New Year! Ye-Ye gives Kai-lan some lanterns for her and her friends to decorate.,N/A,N/A,N/A,N/A,N/A,tt1409342,N/A
The Snowiest Ride,2008,TV-Y,25 min,"Animation, Family, Fantasy","David Marshall, Matt Mahaffey","Karen Chau, Jill Colbert, Mary Harrington","Jade-Lianna Peters, Clem Cheung, Ben Wang","Kai-lan wakes up to see snow blanketing the whole backyard! She finds a great hill for sledding, and sees some beautiful ice sculptures down at the bottom.",N/A,N/A,N/A,N/A,N/A,tt1409345,N/A
Tolee's Rhyme Time,2008,N/A,30 min,"Animation, Family","Dave Marshall, Matt Mahaffey, Julie Morgavi","James Burks (story), Karen Chau (developer), Mary Harrington (developer), Sascha Paladino (head writer), Judy Rothman Rofé (developer), Bradley Zweig","Jade-Lianna Peters, Clem Cheung, Ben Wang, Khamani Griffin","Kai-lan wants to start a music group and wants EVERYONE to be in it! Kai-lan plays her tambourine, Rintoo triumphs on the xylophone, Hoho scratches his turntables, and Lulu dances. But what can Tolee do in the music group?",N/A,N/A,N/A,N/A,N/A,tt1409346,N/A
Uninvited Guest,2021,TV-14,42 min,Crime,Sid Zanforlin,N/A,"Anthony Botelho, Tiffany Branton, Devon Collins","Two women strike up a fast friendship and move in together. But a lack of privacy and a secret relationship rips apart the harmony, and a battle for control ends in a brutal murder.",N/A,N/A,N/A,7.2,16,tt14093630,N/A
Famille de Coeur,2021,N/A,57 min,Comedy,Stéphane Malhuret,"Caroline Franc, Florian Spitzer, Emmanuelle Rey-Magnan","Lucie Lucas, Joséphine Berry, Agustín Galiana","Crestfallen after Clara's startling admission, Val starts having doubts. The baby is slipping out of their lives - but never count out Clem and her tribe, who'll do their utmost to stop it. Caught up in the custody battle, the cou...",French,France,N/A,N/A,N/A,tt14093666,N/A
Children of the Forest,2021,TV-MA,24 min,"Animation, Action, Adventure","Yûichirô Hayashi, Jun Shishido",Hajime Isayama,"Yûki Kaji, Ayane Sakura, Natsuki Hanae","As Zeke's plans come to light and the Jaegerists move in, the two warrior fugitives have their identities uncovered.","Japanese, English",Japan,N/A,9.5,38814,tt14093766,N/A
Episode #1.17,2021,Not Rated,81 min,"Action, Comedy, Crime",Kim Hui-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-bin, Taecyeon",A grieving Vincenzo crashes a party to bleed Babel Group dry of its powerful allies. Seung Hyuk reaches out to a high-level commander for help.,Korean,South Korea,N/A,9.0,452,tt14093768,N/A
Episode #1.18,2021,Not Rated,76 min,"Action, Comedy, Crime",Kim Hee-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-been, Taecyeon","Fearing for his life, Han Seok goes to jail to bide some time. A visitor from Italy tells Vincenzo his help is urgently needed back home.",Korean,South Korea,N/A,N/A,490,tt14093778,N/A
Episode #1.19,2021,Not Rated,85 min,"Action, Comedy, Crime",Kim Hee-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-been, Taecyeon",Vincenzo and Cha Young present damning evidence against Babel Tower and its influential cronies. Myung Hee proves her loyalty toward Han Seok.,Korean,South Korea,N/A,8.2,478,tt14093794,N/A
Episode #1.20,2021,Not Rated,88 min,"Action, Comedy, Crime",Kim Hui-won,Park Jae-beom,"Song Joong-ki, Jeon Yeo-been, Taecyeon","Han Seok lets nothing stand in his way of revenge. Seeking justice the mafia way, Vincenzo gives his enemies a slow and painful death.",Korean,South Korea,N/A,8.7,454,tt14093800,N/A
Big Windup!,2007–2010,TV-PG,25 min,"Animation, Comedy, Drama",N/A,N/A,"Cherami Leigh, Todd Haberkorn, Aaron Dismuke","Follows Ren Mihashi, who had previously excelled as his middle school baseball team's ace pitcher, due to his grandfather's connections as its manager. As he graduates to high school, whose baseball team his grandfather does not manage, he initially does not believe he is good enough to succeed at baseball, however, but assisted by his friends, he grows in stature, confidence and skill, helping his team excel with his own ability.","Japanese, English",Japan,N/A,7.6,316,tt1409383,N/A
Tsuminaki heion,2009,N/A,N/A,"Animation, Action, Fantasy, Mystery",N/A,"Jun Mochizuki, Mayori Sekijima","Junko Minagawa, Yukari Tamura, Azuma Sakamoto, Hideyuki Umezu",N/A,N/A,N/A,N/A,N/A,N/A,tt1409385,N/A
Danzai no arashi,2009,N/A,N/A,"Animation, Action, Fantasy",N/A,"Jun Mochizuki, Masashi Kubota","Junko Minagawa, Yukari Tamura, Azuma Sakamoto",N/A,N/A,N/A,N/A,N/A,16,tt1409386,N/A
Asahi kage no basho,2009,N/A,N/A,"Animation, Action, Fantasy, Mystery",N/A,"Jun Mochizuki, Hiroaki Kitajima","Junko Minagawa, Yukari Tamura, Katsuyuki Konishi, Kana Hanazawa",N/A,N/A,N/A,N/A,N/A,N/A,tt1409387,N/A
Password,2008–,N/A,50 min,Game-Show,N/A,N/A,Luján Argüelles,N/A,N/A,Spain,2 wins & 1 nomination.,6.9,7,tt1409391,N/A
The Last of the Sea Women,2024,N/A,87 min,Documentary,Sue Kim,N/A,N/A,"On the shores of Jeju Island, a fierce group of South Korean divers fights to save their vanishing culture from looming threats.","Korean, English",United States,5 wins & 3 nominations total,7.0,660,tt14093994,63
51%,2021,TV-MA,N/A,"Action, Adventure, Crime",Nick Gomez,"Kate McCarthy, Akiva Goldsman, Geoff Johns","Brenton Thwaites, Anna Diop, Ryan Potter","Crane betrays Jason, and the Titans track Crane down.",English,United States,N/A,7.4,1590,tt14094034,N/A
Fire,2019,N/A,N/A,"Animation, Short, Adventure",N/A,N/A,N/A,"Chuck attempts to cook some delicious seafood, but Yellow keeps interrupting because Red is trapped inside Chuck's fish.",N/A,N/A,N/A,N/A,N/A,tt14094138,N/A
Marvel Studios: Assembled,2021–,TV-14,58 min,Documentary,N/A,N/A,"Kevin Feige, Brad Winderbaum, Stephen Broussard","Assembled is a comprehensive documentary series that chronicles the creation of Marvel Studios' thrilling new shows and theatrical releases. Assembled is an immersive, and in-depth examination of the next phase of the MCU.",English,United States,1 nomination total,7.9,"3,144",tt14094206,N/A
Luke Perry,2021,N/A,N/A,"Documentary, Biography",Peter Chipping,N/A,"Michael Hunter, Tom Fontana, Alexandra La Roche","Dr. Hunter investigates the death of American actor Luke Perry, primarily remembered as a teen idol throughout the 1990s and the early 2000s.",N/A,N/A,N/A,N/A,9,tt14094256,N/A
Der Waffendeal,2021,N/A,89 min,"Crime, Drama, Thriller",Markus Sehr,"Niels Holle, Anke Winschewski","Aljoscha Stadelmann, Anna Fischer, Nicki von Tempelhoff","A shot can startle Koops after a night in the high seat containing alcohol. When the hungover village sheriff, while looking for his drinking companion, the forester Heiko, meets the rock boss Andy Blome in the middle of the fores...",N/A,N/A,N/A,N/A,110,tt14094276,N/A
Kiespijn,2021–,N/A,N/A,Game-Show,N/A,N/A,"Diederik Ebbinge, Gijs Rademaker, Rutger Castricum",N/A,Dutch,Netherlands,N/A,N/A,N/A,tt14094280,N/A
Salsa,2021,TV-14,N/A,Comedy,Jude Weng,"Darlene Hunt, David Holden, Miranda Hart","Mayim Bialik, Swoosie Kurtz, Leslie Jordan","Phil bakes a bun that resembles a celebrity. Kat's boyfriend asks her to go salsa dancing. Not wanting to look foolish in front of him, because she doesn't know how to salsa dance, she asks Max to teach her before the date.",English,N/A,N/A,6.7,220,tt14094314,N/A
Cat-A-Versary,2021,TV-14,N/A,Comedy,Anthony Rich,"Darlene Hunt, Miranda Hart, Kimberly Altamirano","Mayim Bialik, Swoosie Kurtz, Leslie Jordan","When one of the oldest cats in the café dies unexpectedly, Kat decides to turn the one-year anniversary of the Cat Café into his funeral; Kat, Randi and Oscar all try to make amends for mistakes they made.",English,N/A,N/A,7.2,235,tt14094320,N/A
"Jugend, Sex und Internet: Wenn Teenager Pornos gucken",2021,N/A,52 min,Documentary,Almut Faass,Almut Faass,"Kornelius Roth, Bruno Wermuth, André Corman",N/A,German,Germany,N/A,6.7,14,tt14094342,N/A
The Devil You Know,2022,TV-MA,50 min,"Crime, Drama, Mystery",Stefan Schwartz,"Amit Cohen, Maria Feldman, Rob Williams","Kunal Nayyar, Georgina Campbell, Elyes Gabel",Eddie teams up with Aadesh to clear their names. Natalie helps Vanessa and Scott in their quest. Katherine faces pressure to tell the truth.,N/A,N/A,N/A,7.3,364,tt14094344,N/A
What Does a Kidnapper Look Like?,2022,TV-MA,52 min,"Crime, Drama, Mystery",Stefan Schwartz,"Amit Cohen, Maria Feldman, Rob Williams","Kunal Nayyar, Georgina Campbell, Elyes Gabel","Hiding in a country cottage, the five suspects attempt to uncover who framed them - or who among them is guilty.",N/A,N/A,N/A,7.1,324,tt14094348,N/A
Audition One,2005,N/A,5 min,"Documentary, Short",Guy Maddin,N/A,Louis Negin,N/A,None,Canada,N/A,N/A,N/A,tt14094360,N/A
Vote Gumball ... and Anyone?,2020,N/A,N/A,"Animation, Short, Comedy",Richard Overall,Richard Overall,"Duke Cutler, Jacob Hopkins, Terrell Ransom Jr.",N/A,N/A,N/A,N/A,N/A,12,tt14094376,N/A
Ancestor Act,2020,N/A,N/A,"Animation, Comedy",Richard Overall,Richard Overall,"Jacob Hopkins, Kyla Rae Kowalewski, Terrell Ransom Jr.",N/A,N/A,N/A,N/A,N/A,N/A,tt14094402,N/A
Thomas Flight,2016–,N/A,10 min,Talk-Show,N/A,N/A,Thomas Flight,N/A,English,United States,N/A,N/A,N/A,tt14094476,N/A
If You Lived Here,2021–,N/A,N/A,Reality-TV,N/A,N/A,"John Begeny, Christine Louise",N/A,English,USA,N/A,N/A,N/A,tt14094534,N/A
The Pages of My Heart,2023,N/A,N/A,Romance,Deon Gibson,"Shaila Velazquez, Melissa Dolatowski Amos, Deon Gibson","Geneva Maccarone, Jarron Webster, Eileen Antonescu",,English,United States,N/A,8.1,10,tt14094558,N/A
Ant Middleton & Rebel Wilson: Straight Talking,2021,N/A,N/A,Reality-TV,Craig Pickles,N/A,"Ant Middleton, Rebel Wilson",N/A,English,United Kingdom,N/A,N/A,11,tt14094794,N/A
Ulai Hapa'am,2006–2008,N/A,30 min,Drama,N/A,N/A,"Ori Pfeffer, Vered Feldman, Aki Avni","Noga Yerushalmi, one of the stars of the series splits up from Mike after she discovers that he cheated on her. And from then on she spends her time trying to get back at him and Mike spends it trying to prove to her that he still regrets it.",Hebrew,Israel,N/A,7.1,8,tt1409483,N/A
Episode #6.1,2004,N/A,N/A,Sport,N/A,Vince McMahon,"Kurt Angle, Steve Austin, Mark Calaway, John Cena",N/A,N/A,N/A,N/A,N/A,N/A,tt1409491,N/A
At the Crossroads,1986,TV-G,60 min,"Documentary, Family","Mark Stouffer, Marty Stouffer",N/A,N/A,"This exploration of wildlife's struggle for survival presents many Endangered Mammals, Birds and Fishes that have never been filmed before. Some are large and impressive -- others small and...",N/A,N/A,N/A,8.4,5,tt1409493,N/A
Queen's Blade: Grimoire,2016,N/A,N/A,"Animation, Action, Fantasy",N/A,N/A,"Yôko Hikasa, Saori Ônishi, Juri Kimura","The story takes place after the wandering warrior Leina's championship has ended. The royal court's magician Alicia uses black magic and opens a doorway to another dimension. From that door, a rabbit lures Alicia into another dimension called Melfairland. Melfairland is holding a tournament of its own to award out a Queen's Blade, and Alicia enters the tournament in order to find a way to return to her own world.",Japanese,Japan,N/A,N/A,27,tt14095038,N/A
Guilt,2022,N/A,N/A,Thriller,Tom Proctor,N/A,"Ashley Bowers, Mark Bracich, Michael Forrest",N/A,English,USA,N/A,N/A,N/A,tt14095154,N/A
The Standard-bearer,1984,N/A,N/A,N/A,Shahriar Bahrani,Shahriar Bahrani,"Abbas Nasseri Dehkharghani, Seyed Ahmad Miralaie, Reza Agharabi","A fighter named Ali is captured by the enemy forces (Iraq). A group of guards under the command of Ahmed attack the Iraqi enemy's base in disguise, and after defeating the enemy soldiers, they rescue Ali from captivity.",Persian,Iran,N/A,N/A,N/A,tt14095200,N/A
Tom and Jerry Special Shorts,2021,TV-PG,N/A,"Animation, Short, Adventure",N/A,N/A,Keone Young,Tom and Jerry engage in their rambunctious rivalry In these 2 new awesome shorts based on their shenanigans from their beloved 1940 shorts. Produced by HBO Max.,English,United States,N/A,8.0,118,tt14095452,N/A
R-Man,2020–,N/A,22 min,Animation,N/A,N/A,"Shila Ajheer, Mina Ghiaspour","R-man, Bigo and Kiki know something which they shouldn't know. Karakan, the criminal ruler of the planet, wants to catch them, so they trying to run from their planet. they find some new friends (tara, tina, nina) during their dan...",Persian,Iran,N/A,6.8,32,tt14095470,N/A
